row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,III. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
31,31,31,"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",,228.457.000.000,1.195.112.000.000,,,228457000000.0,1195112000000.0
33,33,33,Tiền thu từ đi vay,,3.074.702.583.187,2.395.564.838.485,,,3074702583187.0,2395564838485.0
34,34,34,Tiền trả nợ gốc vay,,(3.389.499.518.948),(2.558.108.308.623),,,-3389499518948.0,-2558108308623.0
36,36,36,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",,(137.995.000),(338.648.230.000),,,-137995000.0,-338648230000.0
40,40,40,Lưu chuyển tiền thuần (sử dụng vào)/ từ hoạt động tài chính,,(86.477.930.761),693.920.299.862,,,-86477930761.0,693920299862.0
50,50,50,Lưu chuyển tiền thuần trong năm,,(67.926.420.263),(34.630.520.642),,,-67926420263.0,-34630520642.0
60,60,60,Tiền và các khoản tương đương tiền đầu năm,,96.894.594.635,131.524.793.836,,,96894594635.0,131524793836.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(14.871.638),321.441,,,-14871638.0,321441.0
70,70,70,Tiền và các khoản tương đương tiền cuối năm,4,28.953.302.734,96.894.594.635,,4.0,28953302734.0,96894594635.0
