row_label_raw,row_label_full,STT,Tên công ty,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,Địa chỉ trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__Địa chỉ trụ sở chính,numeric__Hoạt động chính
1,1,1,"Công ty Cổ phần Phú Thạnh Mỹ (""Phú Thạnh Mỹ"")","73,16%","73,16%","Tổ 9, thôn Thạnh Mỹ 2, thị trấn Thạnh Mỹ, huyện Nam Giang, Quảng Nam",Sản xuất thủy điện,,0.7315999999999999,0.7315999999999999,,
2,2,2,"Công ty TNHH Một thành viên Năng lượng GELEX Ninh Thuận (""Gelex Ninh Thuận"")",100%,100%,"Thôn Sơn Hải, xã Phước Dinh, Huyện Thuận Nam, Tỉnh Ninh Thuận,","Sản xuất, truyền tải và phân phối điện mặt trời",,1.0,1.0,,
3,3,3,"Công ty Cổ phần Đầu tư Nước sạch Sông Đà (""Viwasupco"")","60,46%","60,46%","Xóm Vật Lại, Xã Thịnh Minh, Thành phố Hòa Bình, Tỉnh Hòa Bình, Việt Nam",Sản xuất và cung cấp nước sạch,,0.6046,0.6046,,
4,4,4,Công ty TNHH Điện gió Hướng Phùng (*),"84,62%","84,62%","Tầng 3, số nhà 242 quốc lộ 9, phường 1, thành phố Đông Hà, tỉnh Quảng Trị","Sản xuất, truyền tải và phân phối điện gió",,0.8462000000000001,0.8462000000000001,,
5,5,5,Công ty Cổ phần Năng lượng GELEX Quảng Trị (*),85%,85%,"Tầng 3, số nhà 242 quốc Lộ 9, phường 1, thành phố Đông Hà, Quảng Trị","Sản xuất, truyền tải và phân phối điện gió",,0.85,0.85,,
6,6,6,Công ty Cổ phần Năng lượng GELEX Đắk Lắk (*),80%,80%,"Số 21, đường Hoàng Hoa Thẩm, phường Tân Tiến, thành phố Buôn Ma Thuột, Đắk Lắk","Sản xuất, truyền tải và phân phối điện gió",,0.8,0.8,,
7,7,7,Công ty Cổ phần Hạ tầng Gelex Tây Ninh (*),98%,98%,"Số 087, đường Huỳnh Văn Lợi, khu phố 1, phường 2, thành phố Tây Ninh, Tây Ninh","Sản xuất, truyền tải và phân phối điện mặt trời",,0.98,0.98,,
8,8,8,Công ty Cổ phần Dịch vụ Năng lượng Gelex (*),51%,51%,"Tầng 23, tòa nhà Gelex, số 52 phố Lê Đại Hành, phường Lê Đại Hành, quận Hai Bà Trưng, thành phố Hà Nội","Kinh doanh bắt động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê",,0.51,0.51,,
9,9,9,Công ty Cổ phần Năng lượng Đông Hải (*),88%,88%,"Lô A23 KCN Sống Thần 3, Đường Điện Biên Phủ, Phường Phú Tân, Thành phố Phú Đầu Một, tỉnh Bình Dương","Sản xuất, truyền tải và phân phối điện mặt trời",,0.88,0.88,,
