row_label_raw,row_label_full,col_0,Thuyết minh,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Số phát sinh trong năm > Tăng,Số phát sinh trong năm > Giảm,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,numeric__Thuyết minh,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Số phát sinh trong năm > Tăng,numeric__Số phát sinh trong năm > Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,,,,
Vay ngân hàng,Vay ngắn hạn > Vay ngân hàng,Vay ngân hàng,21.1,599.861.225.714,599.861.225.714,1.410.913.153.567,(1.831.674.373.705),179.100.005.576,179.100.005.576,211.0,599861225714.0,599861225714.0,1410913153567.0,-1831674373705.0,179100005576.0,179100005576.0
Trái phiếu phát hành dài hạn đến hạn trả,Vay ngắn hạn > Trái phiếu phát hành dài hạn đến hạn trả,Trái phiếu phát hành dài hạn đến hạn trả,21.2,1.080.000.000.000,1.080.000.000.000,696.093.393.481,(1.080.000.000.000),696.093.393.481,696.093.393.481,212.0,1080000000000.0,1080000000000.0,696093393481.0,-1080000000000.0,696093393481.0,696093393481.0
Vay tổ chức,Vay ngắn hạn > Vay tổ chức,Vay tổ chức,,-,-,477.825.145.243,(477.825.145.243),-,-,,,,477825145243.0,-477825145243.0,,
Vay các bên liên quan (Thuyết minh số 30),Vay ngắn hạn > Vay các bên liên quan (Thuyết minh số 30),Vay các bên liên quan (Thuyết minh số 30),,-,-,37.000.000.000,-,37.000.000.000,37.000.000.000,,,,37000000000.0,,37000000000.0,37000000000.0
TỔNG CỘNG,Vay ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,,1.679.861.225.714,1.679.861.225.714,2.621.831.692.291,(3.389.499.518.948),912.193.399.057,912.193.399.057,,1679861225714.0,1679861225714.0,2621831692291.0,-3389499518948.0,912193399057.0,912193399057.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,,,
Trái phiếu phát hành,Vay dài hạn > Trái phiếu phát hành,Trái phiếu phát hành,21.2,682.250.108.449,682.250.108.449,1.136.723.443.354,(696.093.393.481),1.122.880.158.322,1.122.880.158.322,212.0,682250108449.0,682250108449.0,1136723443354.0,-696093393481.0,1122880158322.0,1122880158322.0
TỔNG CỘNG,Vay dài hạn > TỔNG CỘNG,TỔNG CỘNG,,682.250.108.449,682.250.108.449,1.136.723.443.354,(696.093.393.481),1.122.880.158.322,1.122.880.158.322,,682250108449.0,682250108449.0,1136723443354.0,-696093393481.0,1122880158322.0,1122880158322.0
