row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Đơn vị tính: VND Số đầu năm,Đơn vị tính: VND Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Đơn vị tính: VND Số đầu năm,numeric__Đơn vị tính: VND Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Hàng mua đang đi đường,Hàng mua đang đi đường,Hàng mua đang đi đường,28.549.999.870,-,90.062.940.847,-,28549999870.0,,90062940847.0,
Hàng hóa,Hàng hóa,Hàng hóa,820.893.265,-,6.979.278.984,-,820893265.0,,6979278984.0,
"Nguyên liệu, vật liệu tồn kho","Nguyên liệu, vật liệu tồn kho","Nguyên liệu, vật liệu tồn kho",120.719.696,-,120.628.465,-,120719696.0,,120628465.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,29.491.612.831,-,97.162.848.296,-,29491612831.0,,97162848296.0,
