row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Dự án Xây dựng Văn phòng Khách sạn tại số 10Trần Nguyên Hấn,Dự án Xây dựng Văn phòng Khách sạn tại số 10Trần Nguyên Hấn,Dự án Xây dựng Văn phòng Khách sạn tại số 10Trần Nguyên Hấn,12.702.914.314,4.919.124.001,12702914314.0,4919124001.0
Cải tạo văn phòng tòa nhà Gelex,Cải tạo văn phòng tòa nhà Gelex,Cải tạo văn phòng tòa nhà Gelex,4.302.721.169,8.300.864.613,4302721169.0,8300864613.0
Khác,Khác,Khác,32.904.545,-,32904545.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,17.038.540.028,13.219.988.614,17038540028.0,13219988614.0
