row_label_raw,row_label_full,STT,Tên công ty,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,Địa chỉ trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__Địa chỉ trụ sở chính,numeric__Hoạt động chính
1,1,1,"Công ty Cổ phầnDây cấp Điện ViệtNam (""Cadivi"")","94,01%","94,01%","Số 70-72 Nam Kỳ KhởiNghĩa, Quận 1, Thànhphố Hồ Chí Minh",Sản xuất kinhdoanh dây vàcáp điện,,0.9401,0.9401,,
2,2,2,"Công ty Cổ phầnChế tạo Điện cơHà Nội (""HEM"")","77,01%","77,01%","Km12 đường CầuDiễn, Phường PhúcDiễn, Quận Bắc TửLiêm, Hà Nội","Sản xuất, chệtạo, kinh doanhđộng cơ điện vàthiết bị điện",,0.7701,0.7701,,
3,3,3,"Công ty Cổ phầnThiết bị Điện(""Thibidi"")","80,31%","80,31%","Đường số 09, KCNBiên Hòa 1, Đồng Nai","Sản xuất, chệtạo, kinh doanhthiết bị điện",,0.8031,0.8031,,
4,4,4,"Công ty Cổ phầnThiết bị Đo điệnEMIC (""Gelex Emic"")[trước đây là Công tyTNHH Thiết bị Đođiện EMIC]","74,99%",100%,"Số 52 Lê Đại Hành,Hai Bà Trưng, Hà Nội","Sản xuất, chệtạo, kinh doanhthiết bị đo điện",,0.7498999999999999,1.0,,
