row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",253.424.521.539,233.501.324.000,253424521539.0,233501324000.0
Lãi từ thanh lý các khoản đầu tư,Lãi từ thanh lý các khoản đầu tư,Lãi từ thanh lý các khoản đầu tư,1.783.810.666,167.624.064.274,1783810666.0,167624064274.0
"Lãi tiền gửi, cho vay, đặt cọc","Lãi tiền gửi, cho vay, đặt cọc","Lãi tiền gửi, cho vay, đặt cọc",92.853.794.876,127.125.253.890,92853794876.0,127125253890.0
Lãi kinh doanh chứng khoán,Lãi kinh doanh chứng khoán,Lãi kinh doanh chứng khoán,9.722.511.000,3.307.547.140,9722511000.0,3307547140.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,3.582.594.392,2.916.587.827,3582594392.0,2916587827.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,361.367.232.473,534.474.777.131,361367232473.0,534474777131.0
