row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,2.400.161.726.029,2.500.159.647.998,2400161726029.0,2500159647998.0
Giá vốn của dịch vụ cung cấp,Giá vốn của dịch vụ cung cấp,Giá vốn của dịch vụ cung cấp,50.235.427.514,47.175.613.719,50235427514.0,47175613719.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.450.397.153.543,2.547.335.261.717,2450397153543.0,2547335261717.0
