row_label_raw,row_label_full,col_0,31/12/2020 > Giá gốc,31/12/2020 > Giá trị có thể thu hồi,01/01/2020 > Giá gốc,01/01/2020 > Giá trị có thể thu hồi,numeric__31/12/2020 > Giá gốc,numeric__31/12/2020 > Giá trị có thể thu hồi,numeric__01/01/2020 > Giá gốc,numeric__01/01/2020 > Giá trị có thể thu hồi
"Chi phí sẵn xuất, kinh doanh dở dang dài hạn","Chi phí sẵn xuất, kinh doanh dở dang dài hạn","Chi phí sẵn xuất, kinh doanh dở dang dài hạn","Chi phí sẵn xuất, kinh doanh dở dang dài hạn","Chi phí sẵn xuất, kinh doanh dở dang dài hạn","Chi phí sẵn xuất, kinh doanh dở dang dài hạn","Chi phí sẵn xuất, kinh doanh dở dang dài hạn",,,,
Dự án Khu đô thị mới Vân Canh,"Chi phí sẵn xuất, kinh doanh dở dang dài hạn > Dự án Khu đô thị mới Vân Canh",Dự án Khu đô thị mới Vân Canh,271.387.548.865,271.387.548.865,276.900.516.639,276.900.516.639,271387548865.0,271387548865.0,276900516639.0,276900516639.0
Dự án xây dựng nhà ở cho CB,"Chi phí sẵn xuất, kinh doanh dở dang dài hạn > Dự án xây dựng nhà ở cho CB",Dự án xây dựng nhà ở cho CB,728.323.702,728.323.702,55.434.356.785,55.434.356.785,728323702.0,728323702.0,55434356785.0,55434356785.0
Báo Nhân dân và Văn phòng TW Đảng,Báo Nhân dân và Văn phòng TW Đảng,Báo Nhân dân và Văn phòng TW Đảng,Báo Nhân dân và Văn phòng TW Đảng,Báo Nhân dân và Văn phòng TW Đảng,Báo Nhân dân và Văn phòng TW Đảng,Báo Nhân dân và Văn phòng TW Đảng,,,,
Dự án khu nhà ở sinh thái tại xã Xuân Phương -Foresa villa,Báo Nhân dân và Văn phòng TW Đảng > Dự án khu nhà ở sinh thái tại xã Xuân Phương -Foresa villa,Dự án khu nhà ở sinh thái tại xã Xuân Phương -Foresa villa,342.610.876.580,342.610.876.580,292.506.321.310,292.506.321.310,342610876580.0,342610876580.0,292506321310.0,292506321310.0
Tổng,Báo Nhân dân và Văn phòng TW Đảng > Tổng,Tổng,614.726.749.147,614.726.749.147,624.841.194.734,624.841.194.734,614726749147.0,614726749147.0,624841194734.0,624841194734.0
