row_label_raw,row_label_full,col_0,Năm 2020,Năm 2019,numeric__Năm 2020,numeric__Năm 2019
,,,VND,VND,,
Giảm giá hợp đồng xây dựng,Giảm giá hợp đồng xây dựng,Giảm giá hợp đồng xây dựng,869.146.997,997.396.823,869146997.0,997396823.0
Giảm giá hàng bán bất động sản,Giảm giá hàng bán bất động sản,Giảm giá hàng bán bất động sản,9.585.389.825,-,9585389825.0,
Tổng,Tổng,Tổng,10.454.536.822,997.396.823,10454536822.0,997396823.0
