row_label_raw,row_label_full,col_0,Năm 2020VND,Năm 2019VND,numeric__Năm 2020VND,numeric__Năm 2019VND
Bán hàng,Bán hàng,Bán hàng,684.663.707,620.599.302,684663707.0,620599302.0
Công ty TNHH Thu phí tự động VETC,Công ty TNHH Thu phí tự động VETC,Công ty TNHH Thu phí tự động VETC,-,225.000.000,,225000000.0
Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,120.000.000,289.500.000,120000000.0,289500000.0
Công ty TNHH T'Hospital,Công ty TNHH T'Hospital,Công ty TNHH T'Hospital,480.000.000,-,480000000.0,
Công ty Cổ phần BĐS Thái An,Công ty Cổ phần BĐS Thái An,Công ty Cổ phần BĐS Thái An,26.181.818,52.363.636,26181818.0,52363636.0
Công ty TNHH MTV Tasco 6,Công ty TNHH MTV Tasco 6,Công ty TNHH MTV Tasco 6,58.481.889,53.735.666,58481889.0,53735666.0
Mua hàng,Mua hàng,Mua hàng,5.602.040.589,276.127.408.547,5602040589.0,276127408547.0
Công ty TNHH MTV Dịch vụ Tasco,Công ty TNHH MTV Dịch vụ Tasco,Công ty TNHH MTV Dịch vụ Tasco,4.336.601.455,7.117.514.339,4336601455.0,7117514339.0
Công ty TNHH MTV Tasco 6,Công ty TNHH MTV Tasco 6,Công ty TNHH MTV Tasco 6,426.997.659,508.390.774,426997659.0,508390774.0
Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,838.441.475,268.350.325.291,838441475.0,268350325291.0
Công ty TNHH An Nhiên Foods,Công ty TNHH An Nhiên Foods,Công ty TNHH An Nhiên Foods,-,151.178.143,,151178143.0
