row_label_raw,row_label_full,col_0,31/12/2020VND,01/01/2020VND,numeric__31/12/2020VND,numeric__01/01/2020VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,24.985.638.520,72.297.930.295,24985638520.0,72297930295.0
Công ty Cổ phần TIC,Công ty Cổ phần TIC,Công ty Cổ phần TIC,-,30.853.699.510,,30853699510.0
Công ty Cổ phần xây dựng Hải Long,Công ty Cổ phần xây dựng Hải Long,Công ty Cổ phần xây dựng Hải Long,-,3.219.588.125,,3219588125.0
Công ty Cổ phần Tasco Trường Sơn,Công ty Cổ phần Tasco Trường Sơn,Công ty Cổ phần Tasco Trường Sơn,2.198.020.129,5.187.542.840,2198020129.0,5187542840.0
Công ty Cổ phần Tasco 10,Công ty Cổ phần Tasco 10,Công ty Cổ phần Tasco 10,-,3.357.909.720,,3357909720.0
Công ty Cổ phần Xây lắp Thành Nam,Công ty Cổ phần Xây lắp Thành Nam,Công ty Cổ phần Xây lắp Thành Nam,2.919.628.808,2.740.140.747,2919628808.0,2740140747.0
Công ty Cổ phần đầu tư và xây dựng Tiến Phát,Công ty Cổ phần đầu tư và xây dựng Tiến Phát,Công ty Cổ phần đầu tư và xây dựng Tiến Phát,4.452.921.456,9.565.781.674,4452921456.0,9565781674.0
Công ty Cổ phần xây lắp 279,Công ty Cổ phần xây lắp 279,Công ty Cổ phần xây lắp 279,2.774.259.671,799.534.909,2774259671.0,799534909.0
Đối tượng khác,Đối tượng khác,Đối tượng khác,12.640.808.456,16.573.732.770,12640808456.0,16573732770.0
Trả trước cho người bán là các bên liên quan(Chi tiết tại thuyết minh 6.3),Trả trước cho người bán là các bên liên quan(Chi tiết tại thuyết minh 6.3),Trả trước cho người bán là các bên liên quan(Chi tiết tại thuyết minh 6.3),1.312.500.000,1.114.908.607,1312500000.0,1114908607.0
