row_label_raw,row_label_full,col_0,31/12/2020VND,01/01/2020VND,numeric__31/12/2020VND,numeric__01/01/2020VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,80.042.573.569,719.558.183.992,80042573569.0,719558183992.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,54.720.252,14.270.051,54720252.0,14270051.0
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,139.890.275,56.037.625,139890275.0,56037625.0
Bảo hiểm y tế,Bảo hiểm y tế,Bảo hiểm y tế,23.981.190,9.606.450,23981190.0,9606450.0
Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,7.993.730,3.202.150,7993730.0,3202150.0
"Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",10.374.815.420,10.379.981.120,10374815420.0,10379981120.0
Tiền sử dụng đất dự án Khu nhà ở sinh thái Xuân phương chờ đối trừ giá trị đầu tư dự án BT Lê Đức Thọ (i),Tiền sử dụng đất dự án Khu nhà ở sinh thái Xuân phương chờ đối trừ giá trị đầu tư dự án BT Lê Đức Thọ (i),Tiền sử dụng đất dự án Khu nhà ở sinh thái Xuân phương chờ đối trừ giá trị đầu tư dự án BT Lê Đức Thọ (i),958.761.000,631.485.168.980,958761000.0,631485168980.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",68.482.411.702,77.609.917.616,68482411702.0,77609917616.0
Dài hạn,Dài hạn,Dài hạn,634.864.991.683,561.641.144.654,634864991683.0,561641144654.0
Phải trả về góp vốn thực hiện dự án (ii),Phải trả về góp vốn thực hiện dự án (ii),Phải trả về góp vốn thực hiện dự án (ii),398.382.747.984,428.063.150.000,398382747984.0,428063150000.0
Phải trả dài hạn khác,Phải trả dài hạn khác,Phải trả dài hạn khác,236.482.243.699,133.577.994.654,236482243699.0,133577994654.0
Tổng,Tổng,Tổng,714.907.565.252,1.281.199.328.646,714907565252.0,1281199328646.0
