row_label_raw,row_label_full,STT,Tên dự án,Chủ đầu tư,Quy mô dự án,Vốn tham gia,Giá trị thu được,numeric__Tên dự án,numeric__Chủ đầu tư,numeric__Quy mô dự án,numeric__Vốn tham gia,numeric__Giá trị thu được
(6),(6),(6),Công ty TNHH Giao Hường Xanh,Công ty TNHH Giao Hường Xanh,Công ty TNHH Giao Hường Xanh,Công ty TNHH Giao Hường Xanh,Công ty TNHH Giao Hường Xanh,,,,,
,,,Dự án La Partenza,Công ty TN-IHGiao Hường Xanh,Khoảngha,02,800 tỷ đồng,,,,2.0,
(7),(7),(7),Công ty Cổ phần Bất động sản Khải Minh Land (bên liên quan),Công ty Cổ phần Bất động sản Khải Minh Land (bên liên quan),Công ty Cổ phần Bất động sản Khải Minh Land (bên liên quan),Công ty Cổ phần Bất động sản Khải Minh Land (bên liên quan),Công ty Cổ phần Bất động sản Khải Minh Land (bên liên quan),,,,,
,,,"Dự án Khu đô thị mới và tổ hợp dịch vụ vui chơi, nghi dưỡng Tân Quới tại thị trấn Tân Quới, huyện Bình Tân, tỉnh Vĩnh Long.",Công ty Cổ phầnBất động sản KhảiMinh Land,Khoảngha,330,984 tỷ đồng,,,,330.0,
,,,"Dự án T&T Phố Nói tại thị trấn Bản Yên Nhân, huyện MỹHào, tỉnh Hưng Yên",Công ty TN-IH Phát triển công nghệ và đô thị T&T,"5,3 haSản phẩm biệt thụ, liền kể, nhà phố thương mại",550 tỷ đồng,"Công ty Cổ phần Bất động sản Khải Minh Land sẽ trở thành đơn vị đồng phát triển và môi giới không độc quyền đối với sản phẩm thuộc giai đoạn 1 và gai đoạn 2 của dự án. Lợi nhuận thu được từ hoạt động đầu tư dự án sẽ được các bên phân chia trên cơ sở vốn đóng góp. Trong quá trình thực hiện hợp đồng và trước khi xác định lợi nhuận cuối cùng được phân chia, Công ty Cổ phần Tập đoàn Khải Hoàn Land sẽ tạm thời nhận được một khoản lãi suất theo thỏa thuận và được áp dụng cho từng giai đoạn.",,,,,
(8),(8),(8),Công ty TNHH Cộng đồng Môi giới,Công ty TNHH Cộng đồng Môi giới,Công ty TNHH Cộng đồng Môi giới,Công ty TNHH Cộng đồng Môi giới,Công ty TNHH Cộng đồng Môi giới,,,,,
,,,"Dự án T&T Complex tại số 120 Định Công, Hoàng Mai, Hà Nội",Công ty Cổ phần tập đoàn T&T,7.958 m2,450 tỷ đồng,"Công ty TNHH Cộng đồng Môi giới sẽ trở thành đơn vị đồng phát triển và môi giới không độc quyền đối với sản phẩm thuộc giai đoạn 1 và giai đoạn 2 của dự án. Lợi nhuận thu được từ hoạt động đầu tư dự án sẽ được các bên phân chia trên cơ sở vốn đóng góp. Trong quá trình thực hiện hợp đồng và trước khi xác định lợi nhuận cuối cùng được phân chia, Công ty Cổ phần Khải Hoàn Land sẽ tạm thời nhận được một khoản lãi suất theo thỏa thuận và được áp dụng cho từng giai đoạn.",,,,,
