row_label_raw,row_label_full,col_0,Chi phí đấttrả trướcVND,Công cụvà dụng cụVND,TổngVND,numeric__Chi phí đấttrả trướcVND,numeric__Công cụvà dụng cụVND,numeric__TổngVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,21.004.045.345,14.160.789.013,35.164.834.358,21004045345.0,14160789013.0,35164834358.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,8.578.093.077,8.578.093.077,,8578093077.0,8578093077.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(460.783.445),(9.704.556.226),(10.165.339.671),-460783445.0,-9704556226.0,-10165339671.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,20.543.261.900,13.034.325.864,33.577.587.764,20543261900.0,13034325864.0,33577587764.0
