row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2024VND,2023VND,,
Công ty TNHH Nông nghiệp Công nghệ cao Minh Phú,Công ty TNHH Nông nghiệp Công nghệ cao Minh Phú,Công ty TNHH Nông nghiệp Công nghệ cao Minh Phú,Công ty TNHH Nông nghiệp Công nghệ cao Minh Phú,Công ty TNHH Nông nghiệp Công nghệ cao Minh Phú,,
Góp vốn,Công ty TNHH Nông nghiệp Công nghệ cao Minh Phú > Góp vốn,Góp vốn,98.300.000.000,36.900.000.000,98300000000.0,36900000000.0
Mua tài sản cố định,Công ty TNHH Nông nghiệp Công nghệ cao Minh Phú > Mua tài sản cố định,Mua tài sản cố định,-,831.595.988,,831595988.0
Công ty TNHH Xuất khẩu Thủy sản Minh Phú,Công ty TNHH Xuất khẩu Thủy sản Minh Phú,Công ty TNHH Xuất khẩu Thủy sản Minh Phú,Công ty TNHH Xuất khẩu Thủy sản Minh Phú,Công ty TNHH Xuất khẩu Thủy sản Minh Phú,,
Mua dịch vụ,Công ty TNHH Xuất khẩu Thủy sản Minh Phú > Mua dịch vụ,Mua dịch vụ,21.518.475.996,16.732.343.233,21518475996.0,16732343233.0
Chỉ phí thuê xe,Công ty TNHH Xuất khẩu Thủy sản Minh Phú > Chỉ phí thuê xe,Chỉ phí thuê xe,480.000.000,440.000.000,480000000.0,440000000.0
Công ty Cổ phần Công nghệ Otanics,Công ty Cổ phần Công nghệ Otanics,Công ty Cổ phần Công nghệ Otanics,Công ty Cổ phần Công nghệ Otanics,Công ty Cổ phần Công nghệ Otanics,,
Cho vay,Công ty Cổ phần Công nghệ Otanics > Cho vay,Cho vay,10.500.000.000,13.000.000.000,10500000000.0,13000000000.0
Thu hồi khoản cho vay,Công ty Cổ phần Công nghệ Otanics > Thu hồi khoản cho vay,Thu hồi khoản cho vay,6.000.000.000,-,6000000000.0,
Thu nhập lãi cho vay,Công ty Cổ phần Công nghệ Otanics > Thu nhập lãi cho vay,Thu nhập lãi cho vay,507.565.753,174.904.109,507565753.0,174904109.0
Công ty TNHH Sản xuất Chế phẩm Sinh học Minh Phú,Công ty TNHH Sản xuất Chế phẩm Sinh học Minh Phú,Công ty TNHH Sản xuất Chế phẩm Sinh học Minh Phú,Công ty TNHH Sản xuất Chế phẩm Sinh học Minh Phú,Công ty TNHH Sản xuất Chế phẩm Sinh học Minh Phú,,
Góp vốn,Công ty TNHH Sản xuất Chế phẩm Sinh học Minh Phú > Góp vốn,Góp vốn,-,2.832.000.000,,2832000000.0
Cổ tức,Công ty TNHH Sản xuất Chế phẩm Sinh học Minh Phú > Cổ tức,Cổ tức,7.200.000.000,-,7200000000.0,
Bán thành phẩm,Công ty TNHH Sản xuất Chế phẩm Sinh học Minh Phú > Bán thành phẩm,Bán thành phẩm,4.500.000,-,4500000.0,
Công ty liên kết gián tiếp,Công ty liên kết gián tiếp,Công ty liên kết gián tiếp,Công ty liên kết gián tiếp,Công ty liên kết gián tiếp,,
Công ty Cổ phần Mekong Logistics,Công ty Cổ phần Mekong Logistics,Công ty Cổ phần Mekong Logistics,Công ty Cổ phần Mekong Logistics,Công ty Cổ phần Mekong Logistics,,
Mua dịch vụ,Công ty Cổ phần Mekong Logistics > Mua dịch vụ,Mua dịch vụ,45.282.156.173,57.336.168.135,45282156173.0,57336168135.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,
Công ty Cổ phần Đầu tư Long Phụng,Công ty Cổ phần Đầu tư Long Phụng,Công ty Cổ phần Đầu tư Long Phụng,Công ty Cổ phần Đầu tư Long Phụng,Công ty Cổ phần Đầu tư Long Phụng,,
Chỉ phí thuê văn phòng,Công ty Cổ phần Đầu tư Long Phụng > Chỉ phí thuê văn phòng,Chỉ phí thuê văn phòng,3.942.862.100,3.814.446.000,3942862100.0,3814446000.0
Các cổ đông chính,Các cổ đông chính,Các cổ đông chính,Các cổ đông chính,Các cổ đông chính,,
MPM Investments Pte. Ltd.,MPM Investments Pte. Ltd.,MPM Investments Pte. Ltd.,MPM Investments Pte. Ltd.,MPM Investments Pte. Ltd.,,
Chia cổ tức,MPM Investments Pte. Ltd. > Chia cổ tức,Chia cổ tức,105.300.000.000,57.704.400.000,105300000000.0,57704400000.0
Chu Thị Bình,Chu Thị Bình,Chu Thị Bình,Chu Thị Bình,Chu Thị Bình,,
Chia cổ tức,Chu Thị Bình > Chia cổ tức,Chia cổ tức,52.772.145.000,27.365.266.116,52772145000.0,27365266116.0
Mua lại cổ phần trong một công ty con,Chu Thị Bình > Mua lại cổ phần trong một công ty con,Mua lại cổ phần trong một công ty con,4.000.000.000,-,4000000000.0,
Lê Văn Quang,Lê Văn Quang,Lê Văn Quang,Lê Văn Quang,Lê Văn Quang,,
Chia cổ tức,Lê Văn Quang > Chia cổ tức,Chia cổ tức,48.351.600.000,25.015.983.129,48351600000.0,25015983129.0
