row_label_raw,row_label_full,col_0,31/12/2018,31/12/2018_1,31/12/2017,31/12/2017_1,numeric__31/12/2018,numeric__31/12/2018_1,numeric__31/12/2017,numeric__31/12/2017_1
,,,triệu đồng,%,triệu đồng,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,9.061.436,"4,38",6.081.478,"3,37",9061436.0,4.38,6081478.0,3.37
Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,8.093.086,"3,91",8.673.961,"4,81",8093086.0,3.91,8673961.0,4.81
Công ty TNHH MTV với vốn Nhà nước trên 50%,Công ty TNHH MTV với vốn Nhà nước trên 50%,Công ty TNHH MTV với vốn Nhà nước trên 50%,552.172,"0,27",595.785,"0,33",552172.0,0.27,595785.0,0.33
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,42.429.561,"20,50",40.149.294,"22,27",42429561.0,20.5,40149294.0,22.27
Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,7.390.803,"3,57",7.567.805,"4,20",7390803.0,3.57,7567805.0,4.2
Công ty Cổ phần khác,Công ty Cổ phần khác,Công ty Cổ phần khác,53.021.971,"25,62",46.833.922,"25,98",53021971.0,25.62,46833922.0,25.98
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,-,"0,00",294,"0,00",,0.0,294.0,0.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,-,"0,00",8.394,"0,00",,0.0,8394.0,0.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,6.892.653,"3,33",5.607.202,"3,11",6892653.0,3.33,5607202.0,3.11
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,275.545,"0,13",367.569,"0,20",275545.0,0.13,367569.0,0.2
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",75.530.544,"36,50",60.106.848,"33,35",75530544.0,36.5,60106848.0,33.35
"Dịch vụ hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Dịch vụ hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Dịch vụ hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội",56.663,"0,03",245.557,"0,14",56663.0,0.03,245557.0,0.14
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,154.869,"0,07",275.343,"0,16",154869.0,0.07,275343.0,0.16
Dư nợ của chi nhánh tại nước ngoài,Dư nợ của chi nhánh tại nước ngoài,Dư nợ của chi nhánh tại nước ngoài,3.496.332,"1,69",3.743.619,"2,08",3496332.0,1.69,3743619.0,2.08
,,,206.955.635,"100,00",180.257.071,"100,00",206955635.0,100.0,180257071.0,100.0
