row_label_raw,row_label_full,col_0,Năm 2018 triệu đồng,Năm 2017 triệu đồng,numeric__Năm 2018 triệu đồng,numeric__Năm 2017 triệu đồng
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",24.299,23.060,24299.0,23060.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,3.710.356,2.718.014,3710356.0,2718014.0
Chi lương và các khoản đóng góp theo lương,Chi lương và các khoản đóng góp theo lương,Chi lương và các khoản đóng góp theo lương,3.600.270,2.620.805,3600270.0,2620805.0
Chi trợ cấp,Chi trợ cấp,Chi trợ cấp,26.670,24.952,26670.0,24952.0
Chi khác cho nhân viên,Chi khác cho nhân viên,Chi khác cho nhân viên,83.416,72.257,83416.0,72257.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,1.034.554,940.070,1034554.0,940070.0
Trong đó:- Khấu hao tài sản cố định,Trong đó:- Khấu hao tài sản cố định,Trong đó:- Khấu hao tài sản cố định,308.993,336.860,308993.0,336860.0
- Chi khác về tài sản,- Chi khác về tài sản,- Chi khác về tài sản,725.561,603.210,725561.0,603210.0
Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,1.106.171,1.001.138,1106171.0,1001138.0
Trong đó:- Công tác phí,Trong đó:- Công tác phí,Trong đó:- Công tác phí,110.300,58.689,110300.0,58689.0
- Chi về các hoạt động đoàn thể của TCTD,- Chi về các hoạt động đoàn thể của TCTD,- Chi về các hoạt động đoàn thể của TCTD,7.114,10.774,7114.0,10774.0
- Chi khác cho hoạt động quản lý,- Chi khác cho hoạt động quản lý,- Chi khác cho hoạt động quản lý,988.757,931.675,988757.0,931675.0
Chi quỹ khoa học công nghệ,Chi quỹ khoa học công nghệ,Chi quỹ khoa học công nghệ,268.000,-,268000.0,
"Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",140.590,144.834,140590.0,144834.0
,,,6.283.970,4.827.116,6283970.0,4827116.0
