row_label_raw,row_label_full,col_0,Thuyết minh,31/12/2018 triệu đồng,31/12/2017 triệu đồng,numeric__Thuyết minh,numeric__31/12/2018 triệu đồng,numeric__31/12/2017 triệu đồng
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,
"Tiền mặt, vàng bạc, đá quý","TÀI SẢN > Tiền mặt, vàng bạc, đá quý","Tiền mặt, vàng bạc, đá quý",5,1.734.482,1.832.862,5.0,1734482.0,1832862.0
Tiền gửi tại Ngân hàng Nhà nước (“NHNN”),TÀI SẢN > Tiền gửi tại Ngân hàng Nhà nước (“NHNN”),Tiền gửi tại Ngân hàng Nhà nước (“NHNN”),6,10.544.055,6.682.178,6.0,10544055.0,6682178.0
Tiền gửi và cho vay các tổ chức tín dụng khác,TÀI SẢN > Tiền gửi và cho vay các tổ chức tín dụng khác,Tiền gửi và cho vay các tổ chức tín dụng khác,7,44.718.378,52.473.667,7.0,44718378.0,52473667.0
Tiền gửi tại các tổ chức tín dụng khác,TÀI SẢN > Tiền gửi tại các tổ chức tín dụng khác,Tiền gửi tại các tổ chức tín dụng khác,,37.140.384,38.083.121,,37140384.0,38083121.0
Cho vay các tổ chức tín dụng khác,TÀI SẢN > Cho vay các tổ chức tín dụng khác,Cho vay các tổ chức tín dụng khác,,7.773.994,14.586.546,,7773994.0,14586546.0
Dự phòng rủi ro,TÀI SẢN > Dự phòng rủi ro,Dự phòng rủi ro,,(196.000),(196.000),,-196000.0,-196000.0
Chứng khoán kinh doanh,TÀI SẢN > Chứng khoán kinh doanh,Chứng khoán kinh doanh,,-,2.000.398,,,2000398.0
Chứng khoán kinh doanh,TÀI SẢN > Chứng khoán kinh doanh,Chứng khoán kinh doanh,,-,2.000.398,,,2000398.0
Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,,-,-,,,
Các công cụ tài chính phải sinh và các tài sản tài chính khác,Dự phòng rủi ro chứng khoán kinh doanh > Các công cụ tài chính phải sinh và các tài sản tài chính khác,Các công cụ tài chính phải sinh và các tài sản tài chính khác,8,36.032,121.592,8.0,36032.0,121592.0
Cho vay khách hàng,Dự phòng rủi ro chứng khoán kinh doanh > Cho vay khách hàng,Cho vay khách hàng,,203.874.440,178.147.967,,203874440.0,178147967.0
Cho vay khách hàng,Dự phòng rủi ro chứng khoán kinh doanh > Cho vay khách hàng,Cho vay khách hàng,9,206.955.635,180.257.071,9.0,206955635.0,180257071.0
Dự phòng rủi ro cho vay khách hàng,Dự phòng rủi ro chứng khoán kinh doanh > Dự phòng rủi ro cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,10,(3.081.195),(2.109.104),10.0,-3081195.0,-2109104.0
Chứng khoán đầu tư,Dự phòng rủi ro chứng khoán kinh doanh > Chứng khoán đầu tư,Chứng khoán đầu tư,,72.837.158,49.331.450,,72837158.0,49331450.0
Chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán kinh doanh > Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,11.1,70.184.867,42.223.503,111.0,70184867.0,42223503.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng rủi ro chứng khoán kinh doanh > Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,11.2,2.909.987,7.411.424,112.0,2909987.0,7411424.0
Dự phòng rủi ro chứng khoán đầu tư,Dự phòng rủi ro chứng khoán kinh doanh > Dự phòng rủi ro chứng khoán đầu tư,Dự phòng rủi ro chứng khoán đầu tư,11.4,(257.696),(303.477),114.0,-257696.0,-303477.0
"Góp vốn, đầu tư dài hạn","Dự phòng rủi ro chứng khoán kinh doanh > Góp vốn, đầu tư dài hạn","Góp vốn, đầu tư dài hạn",12,4.207.174,4.238.080,12.0,4207174.0,4238080.0
Đầu tư vào công ty con,Dự phòng rủi ro chứng khoán kinh doanh > Đầu tư vào công ty con,Đầu tư vào công ty con,12.1,3.820.907,3.843.734,121.0,3820907.0,3843734.0
Đầu tư dài hạn khác,Dự phòng rủi ro chứng khoán kinh doanh > Đầu tư dài hạn khác,Đầu tư dài hạn khác,12.2,467.942,478.382,122.0,467942.0,478382.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng rủi ro chứng khoán kinh doanh > Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,12.3,(81.675),(84.036),123.0,-81675.0,-84036.0
Tài sản cố định,Dự phòng rủi ro chứng khoán kinh doanh > Tài sản cố định,Tài sản cố định,,2.370.813,2.276.831,,2370813.0,2276831.0
Tài sản cố định hữu hình,Dự phòng rủi ro chứng khoán kinh doanh > Tài sản cố định hữu hình,Tài sản cố định hữu hình,13,1.413.748,1.376.374,13.0,1413748.0,1376374.0
Nguyên giá,Dự phòng rủi ro chứng khoán kinh doanh > Nguyên giá,Nguyên giá,,2.985.808,2.749.417,,2985808.0,2749417.0
Khẩu hao lũy kế,Dự phòng rủi ro chứng khoán kinh doanh > Khẩu hao lũy kế,Khẩu hao lũy kế,,(1.572.060),(1.373.043),,-1572060.0,-1373043.0
Tài sản cố định vô hình,Dự phòng rủi ro chứng khoán kinh doanh > Tài sản cố định vô hình,Tài sản cố định vô hình,14,957.065,900.457,14.0,957065.0,900457.0
Nguyên giá,Dự phòng rủi ro chứng khoán kinh doanh > Nguyên giá,Nguyên giá,,1.624.458,1.469.291,,1624458.0,1469291.0
Hao món lũy kế,Dự phòng rủi ro chứng khoán kinh doanh > Hao món lũy kế,Hao món lũy kế,,(667.393),(568.834),,-667393.0,-568834.0
Tài sản Có khác,Dự phòng rủi ro chứng khoán kinh doanh > Tài sản Có khác,Tài sản Có khác,,12.160.017,9.631.817,,12160017.0,9631817.0
Các khoản phải thu,Dự phòng rủi ro chứng khoán kinh doanh > Các khoản phải thu,Các khoản phải thu,15.1,8.180.546,6.485.418,151.0,8180546.0,6485418.0
"Các khoản lãi, phí phải thu","Dự phòng rủi ro chứng khoán kinh doanh > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",,3.154.828,2.619.493,,3154828.0,2619493.0
Tài sản Có khác,Dự phòng rủi ro chứng khoán kinh doanh > Tài sản Có khác,Tài sản Có khác,15.2,833.481,933.380,152.0,833481.0,933380.0
Trong đó: Lợi thế thương mại,Dự phòng rủi ro chứng khoán kinh doanh > Trong đó: Lợi thế thương mại,Trong đó: Lợi thế thương mại,16,66.658,75.409,16.0,66658.0,75409.0
Các khoản dự phòng rủi ro cho các tài sản,Các khoản dự phòng rủi ro cho các tài sản,Các khoản dự phòng rủi ro cho các tài sản,,,,,,
Có nội bằng khác,Các khoản dự phòng rủi ro cho các tài sản > Có nội bằng khác,Có nội bằng khác,15.3,(8.838),(406.474),153.0,-8838.0,-406474.0
TỔNG TÀI SẢN CÓ,Các khoản dự phòng rủi ro cho các tài sản > TỔNG TÀI SẢN CÓ,TỔNG TÀI SẢN CÓ,,352.482.549,306.736.842,,352482549.0,306736842.0
