row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2018 triệu đồng,Năm 2017 triệu đồng,numeric__Thuyết minh,numeric__Năm 2018 triệu đồng,numeric__Năm 2017 triệu đồng
LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
Mua sắm tài sản cố định,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Mua sắm tài sản cố định,Mua sắm tài sản cố định,,(412.917),(416.832),,-412917.0,-416832.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",,5.274,100.127,,5274.0,100127.0
"Tiền chi đầu tư, góp vốn vào các đơn vị khác","LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư, góp vốn vào các đơn vị khác","Tiền chi đầu tư, góp vốn vào các đơn vị khác",,(395.941),-,,-395941.0,
"Tiền thu đầu tư, góp vốn vào các đơn vị khác, thu bán, thanh lý công ty con, góp vốn liên doanh, các khoản đầu tư dài hạn khác","LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu đầu tư, góp vốn vào các đơn vị khác, thu bán, thanh lý công ty con, góp vốn liên doanh, các khoản đầu tư dài hạn khác","Tiền thu đầu tư, góp vốn vào các đơn vị khác, thu bán, thanh lý công ty con, góp vốn liên doanh, các khoản đầu tư dài hạn khác",,433.452,868.173,,433452.0,868173.0
"Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn",,137.911,163.496,,137911.0,163496.0
Lưu chuyển tiền thuần (sử dụng vào)/ từ hoạt động đầu tư,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần (sử dụng vào)/ từ hoạt động đầu tư,Lưu chuyển tiền thuần (sử dụng vào)/ từ hoạt động đầu tư,,(232.221),714.964,,-232221.0,714964.0
LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH,,,
Tăng vốn từ phát hành cổ phiếu,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH > Tăng vốn từ phát hành cổ phiếu,Tăng vốn từ phát hành cổ phiếu,,-,171.275,,,171275.0
Cổ tức trả cho cổ đông,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH > Cổ tức trả cho cổ đông,Cổ tức trả cho cổ đông,24.1,(1.089.303),(1.027.645),241.0,-1089303.0,-1027645.0
Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH > Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,,(1.089.303),(856.370),,-1089303.0,-856370.0
Lưu chuyển tiền thuần trong năm,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH > Lưu chuyển tiền thuần trong năm,Lưu chuyển tiền thuần trong năm,,2.820.760,24.798.359,,2820760.0,24798359.0
Tiền và các khoản tương đương tiền đầu năm,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH > Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,,46.598.161,21.799.802,,46598161.0,21799802.0
Tiền và các khoản tương đương tiền cuối năm,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH > Tiền và các khoản tương đương tiền cuối năm,Tiền và các khoản tương đương tiền cuối năm,34,49.418.921,46.598.161,34.0,49418921.0,46598161.0
