row_label_raw,row_label_full,col_0,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng cộng triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng cộng triệu đồng
Số dư tại ngày 1 tháng 1 năm 2017,Số dư tại ngày 1 tháng 1 năm 2017,Số dư tại ngày 1 tháng 1 năm 2017,1.100.376,600.761,1.701.137,1100376.0,600761.0,1701137.0
Dự phòng rủi ro trích lập trong năm (Thuyết minh số 32),Dự phòng rủi ro trích lập trong năm (Thuyết minh số 32),Dự phòng rủi ro trích lập trong năm (Thuyết minh số 32),211.658,1.339.294,1.550.952,211658.0,1339294.0,1550952.0
Xử lý rủi ro tín dụng trong năm,Xử lý rủi ro tín dụng trong năm,Xử lý rủi ro tín dụng trong năm,-,(1.142.985),(1.142.985),,-1142985.0,-1142985.0
Số dư tại ngày 31 tháng 12 năm 2017,Số dư tại ngày 31 tháng 12 năm 2017,Số dư tại ngày 31 tháng 12 năm 2017,1.312.034,797.070,2.109.104,1312034.0,797070.0,2109104.0
