row_label_raw,row_label_full,col_0,31/12/2018triệu đồng,%,31/12/2017triệu đồng,%_1,numeric__31/12/2018triệu đồng,numeric__%,numeric__31/12/2017triệu đồng,numeric__%_1
Tổ chức kinh tế,Tổ chức kinh tế,Tổ chức kinh tế,140.696.218,"58,43",127.682.860,"57,96",140696218.0,58.43,127682860.0,57.96
Cá nhân,Cá nhân,Cá nhân,100.093.347,"41,57",92.594.095,"42,04",100093347.0,41.57,92594095.0,42.04
,,,240.789.565,"100,00",220.276.955,"100,00",240789565.0,100.0,220276955.0,100.0
