row_label_raw,row_label_full,Năm nay,Năm trước,numeric__Năm trước
VND,VND,VND,VND,
441.635.848,441.635.848,441.635.848,-,
-,441.635.848 > -,-,569.266.768.032,569266768032.0
441.635.848,441.635.848 > 441.635.848,441.635.848,569.266.768.032,569266768032.0
