row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ
Vay ngắn hạn bên liên quan,Vay ngắn hạn bên liên quan,Vay ngắn hạn bên liên quan,VND132.883.657.371,VND132.883.657.371,VND691.500.000.000,VND(143.267.500.000),VND681.116.157.371,VND681.116.157.371,,,,,,
- Công ty Cổ phần Địa ốc Sacom (i),Vay ngắn hạn bên liên quan > - Công ty Cổ phần Địa ốc Sacom (i),- Công ty Cổ phần Địa ốc Sacom (i),30.000.000.000,30.000.000.000,140.000.000.000,-,170.000.000.000,170.000.000.000,30000000000.0,30000000000.0,140000000000.0,,170000000000.0,170000000000.0
- Công ty Cổ phần Dây và Cáp Sacom (ii),Vay ngắn hạn bên liên quan > - Công ty Cổ phần Dây và Cáp Sacom (ii),- Công ty Cổ phần Dây và Cáp Sacom (ii),41.000.000.000,41.000.000.000,18.000.000.000,(40.467.500.000),18.532.500.000,18.532.500.000,41000000000.0,41000000000.0,18000000000.0,-40467500000.0,18532500000.0,18532500000.0
- Công ty Cổ phần Sacom Tuyền Lâm (iii),Vay ngắn hạn bên liên quan > - Công ty Cổ phần Sacom Tuyền Lâm (iii),- Công ty Cổ phần Sacom Tuyền Lâm (iii),-,-,533.500.000.000,(102.800.000.000),430.700.000.000,430.700.000.000,,,533500000000.0,-102800000000.0,430700000000.0,430700000000.0
- Công ty Cổ phần Bất Động Sản Hiệp Phú (iv),Vay ngắn hạn bên liên quan > - Công ty Cổ phần Bất Động Sản Hiệp Phú (iv),- Công ty Cổ phần Bất Động Sản Hiệp Phú (iv),61.883.657.371,61.883.657.371,-,-,61.883.657.371,61.883.657.371,61883657371.0,61883657371.0,,,61883657371.0,61883657371.0
Vay ngắn hạn các đối tượng khác,Vay ngắn hạn bên liên quan > Vay ngắn hạn các đối tượng khác,Vay ngắn hạn các đối tượng khác,-,-,64.000.000.000,(64.000.000.000),-,-,,,64000000000.0,-64000000000.0,,
- Ngân hàng Thương mại Cổ phần Á Châu (v),Vay ngắn hạn bên liên quan > - Ngân hàng Thương mại Cổ phần Á Châu (v),- Ngân hàng Thương mại Cổ phần Á Châu (v),-,-,64.000.000.000,(64.000.000.000),-,-,,,64000000000.0,-64000000000.0,,
,,,132.883.657.371,132.883.657.371,755.500.000.000,(207.267.500.000),681.116.157.371,681.116.157.371,132883657371.0,132883657371.0,755500000000.0,-207267500000.0,681116157371.0,681116157371.0
