row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,Công ty con,VND,,
Công ty Cổ phần Dây và Cáp Sacom,Công ty Cổ phần Dây và Cáp Sacom,Công ty Cổ phần Dây và Cáp Sacom,Công ty Cổ phần Dây và Cáp Sacom,Công ty Cổ phần Dây và Cáp Sacom,,
- Trả tiền gốc vay,Công ty Cổ phần Dây và Cáp Sacom > - Trả tiền gốc vay,- Trả tiền gốc vay,40.467.500.000,-,40467500000.0,
- Cổ tức được chia,Công ty Cổ phần Dây và Cáp Sacom > - Cổ tức được chia,- Cổ tức được chia,53.946.000.000,-,53946000000.0,
- Nhận tiền vay,Công ty Cổ phần Dây và Cáp Sacom > - Nhận tiền vay,- Nhận tiền vay,18.000.000.000,41.000.000.000,18000000000.0,41000000000.0
- Chi phí lãi vay,Công ty Cổ phần Dây và Cáp Sacom > - Chi phí lãi vay,- Chi phí lãi vay,1.895.163.334,-,1895163334.0,
- Doanh thu cung cấp dịch vụ,Công ty Cổ phần Dây và Cáp Sacom > - Doanh thu cung cấp dịch vụ,- Doanh thu cung cấp dịch vụ,395.974.616,150.361.193,395974616.0,150361193.0
Công ty Cổ phần Sacom Tuyên Lâm,Công ty Cổ phần Sacom Tuyên Lâm,Công ty Cổ phần Sacom Tuyên Lâm,Công ty Cổ phần Sacom Tuyên Lâm,Công ty Cổ phần Sacom Tuyên Lâm,,
- Nhận tiền vay,Công ty Cổ phần Sacom Tuyên Lâm > - Nhận tiền vay,- Nhận tiền vay,533.500.000.000,-,533500000000.0,
- Trả tiền vay,Công ty Cổ phần Sacom Tuyên Lâm > - Trả tiền vay,- Trả tiền vay,102.800.000.000,-,102800000000.0,
- Chuyển tiền góp vốn,Công ty Cổ phần Sacom Tuyên Lâm > - Chuyển tiền góp vốn,- Chuyển tiền góp vốn,36.900.000.000,174.300.000.000,36900000000.0,174300000000.0
- Chi phí lãi vay,Công ty Cổ phần Sacom Tuyên Lâm > - Chi phí lãi vay,- Chi phí lãi vay,23.568.808.888,-,23568808888.0,
- Chi phí thuê phòng tại Tuyên Lâm,Công ty Cổ phần Sacom Tuyên Lâm > - Chi phí thuê phòng tại Tuyên Lâm,- Chi phí thuê phòng tại Tuyên Lâm,783.683.113,-,783683113.0,
- Doanh thu cho thuê phòng,Công ty Cổ phần Sacom Tuyên Lâm > - Doanh thu cho thuê phòng,- Doanh thu cho thuê phòng,33.173.636,-,33173636.0,
- Cho Vay ngắn hạn,Công ty Cổ phần Sacom Tuyên Lâm > - Cho Vay ngắn hạn,- Cho Vay ngắn hạn,-,59.500.000.000,,59500000000.0
- Nhận tiền trả gốc vay,Công ty Cổ phần Sacom Tuyên Lâm > - Nhận tiền trả gốc vay,- Nhận tiền trả gốc vay,-,59.500.000.000,,59500000000.0
- Doanh thu tài chính (lãi vay),Công ty Cổ phần Sacom Tuyên Lâm > - Doanh thu tài chính (lãi vay),- Doanh thu tài chính (lãi vay),-,477.840.277,,477840277.0
