row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,3.512.154.967.817,853.819.559.907,3512154967817.0,853819559907.0
Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,(2.219.769.414.517),(905.042.075.520),-2219769414517.0,-905042075520.0
"Cộng các khoản điều chỉnh tăng:- Lỗ đánh giá lại ngoại tệ cuối năm nay- Chi phí khấu hao xe ô tô không được trừ- Thu nhập HĐQT không điều hành và ban kiểm soát- Điều chỉnh ước tính giá phí chuyển nhượng khoán đầu tư- Phật chậm nộp thuế, phạt vi phạm hành chính thuế- Các chỉ phí không được trừ khác","Cộng các khoản điều chỉnh tăng:- Lỗ đánh giá lại ngoại tệ cuối năm nay- Chi phí khấu hao xe ô tô không được trừ- Thu nhập HĐQT không điều hành và ban kiểm soát- Điều chỉnh ước tính giá phí chuyển nhượng khoán đầu tư- Phật chậm nộp thuế, phạt vi phạm hành chính thuế- Các chỉ phí không được trừ khác","Cộng các khoản điều chỉnh tăng:- Lỗ đánh giá lại ngoại tệ cuối năm nay- Chi phí khấu hao xe ô tô không được trừ- Thu nhập HĐQT không điều hành và ban kiểm soát- Điều chỉnh ước tính giá phí chuyển nhượng khoán đầu tư- Phật chậm nộp thuế, phạt vi phạm hành chính thuế- Các chỉ phí không được trừ khác",61.335.816.758200.532690.282.7302.197.000.0001.957.733.3491.714.377.61554.776.222.532,37.257.480.6551.658.811644.620.0632.170.000.00028.929.153.082-5.512.048.699,6.133581675820053e+66,
"Trừ các khoản điều chỉnh giảm:- Cổ tức, lợi nhuận được chia- Lỗ đánh giá lại ngoại tệ cuối năm trước- Lỗ các năm trước chuyển sang(Lỗ) tính thuếChi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành","Trừ các khoản điều chỉnh giảm:- Cổ tức, lợi nhuận được chia- Lỗ đánh giá lại ngoại tệ cuối năm trước- Lỗ các năm trước chuyển sang(Lỗ) tính thuếChi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành","Trừ các khoản điều chỉnh giảm:- Cổ tức, lợi nhuận được chia- Lỗ đánh giá lại ngoại tệ cuối năm trước- Lỗ các năm trước chuyển sang(Lỗ) tính thuếChi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành",2.281.105.231.2752.162.465.361.4501.658.811118.638.211.014-258.477.110.660,942.299.556.175942.286.663.58312.892.592-(51.222.515.613)-,,
