row_label_raw,row_label_full,col_0,Vốn góp của chủ sở hữu VND,Thặng dư vốn cổ phần VND,Quỹ đầu tư phát triển VND,Lợi nhuận sau thuế chưa phân phối VND,Tổng cộng VND,numeric__Vốn góp của chủ sở hữu VND,numeric__Thặng dư vốn cổ phần VND,numeric__Quỹ đầu tư phát triển VND,numeric__Lợi nhuận sau thuế chưa phân phối VND,numeric__Tổng cộng VND
Số dư đầu năm trước,Số dư đầu năm trước,Số dư đầu năm trước,3.000.000.000.000,835.287.500.000,5.000.000.000,1.078.202.564.542,4.918.490.064.542,3000000000000.0,835287500000.0,5000000000.0,1078202564542.0,4918490064542.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,-,-,-,853.819.559.907,853.819.559.907,,,,853819559907.0,853819559907.0
Chia cổ tức,Chia cổ tức,Chia cổ tức,-,-,-,(600.000.000.000),(600.000.000.000),,,,-600000000000.0,-600000000000.0
Số dư cuối năm trước,Số dư cuối năm trước,Số dư cuối năm trước,3.000.000.000.000,835.287.500.000,5.000.000.000,1.332.022.124.449,5.172.309.624.449,3000000000000.0,835287500000.0,5000000000.0,1332022124449.0,5172309624449.0
Số dư đầu năm nay,Số dư đầu năm nay,Số dư đầu năm nay,3.000.000.000.000,835.287.500.000,5.000.000.000,1.332.022.124.449,5.172.309.624.449,3000000000000.0,835287500000.0,5000000000.0,1332022124449.0,5172309624449.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,-,-,-,3.253.677.857.157,3.253.677.857.157,,,,3253677857157.0,3253677857157.0
Tăng vốn trong năm (i),Tăng vốn trong năm (i),Tăng vốn trong năm (i),659.999.560.000,(610.235.960.000),-,-,49.763.600.000,659999560000.0,-610235960000.0,,,49763600000.0
Chia cổ tức (ii),Chia cổ tức (ii),Chia cổ tức (ii),-,-,-,(1.707.999.868.000),(1.707.999.868.000),,,,-1707999868000.0,-1707999868000.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,3.659.999.560.000,225.051.540.000,5.000.000.000,2.877.700.113.606,6.767.751.213.606,3659999560000.0,225051540000.0,5000000000.0,2877700113606.0,6767751213606.0
