row_label_raw,row_label_full,STT,Tên công ty con,Nơi thành lập và hoạt động,Tỷ lệ sở hữu trực tiếp,Tỷ lệ quyền biểu quyết nắm giữ,Hoạt động chính,numeric__Tên công ty con,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ sở hữu trực tiếp,numeric__Tỷ lệ quyền biểu quyết nắm giữ,numeric__Hoạt động chính
1.,1.,1.,"Công ty TNHH MTV CADIVI Đồng Nai (""CADIVI Đồng Nai"") (*)",Đồng Nai,100%,100%,Sản xuất kinh doanh dây và cấp điện,,,1.0,1.0,
2.,2.,2.,"Công ty TNHH MTV CADIVI Miền Bắc (""CADIVI Miền Bắc"")",Bắc Ninh,100%,100%,Sản xuất kinh doanh dây và cấp điện,,,1.0,1.0,
