row_label_raw,row_label_full,col_0,Vốn đã góp,Vốn đã góp_1,Vốn đã góp_2,Vốn đã góp_3,numeric__Vốn đã góp,numeric__Vốn đã góp_1,numeric__Vốn đã góp_2,numeric__Vốn đã góp_3
,,,Số cuối năm,Số cuối năm,Số đầu năm,Số đầu năm,,,,
,,,VND,%,VND,%,,,,
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,2.779.947.200.000,"75,96%",2.399.956.000.000,"80,00%",2779947200000.0,0.7595999999999999,2399956000000.0,0.8
Công ty Cổ phần Máy tính - Truyền thông - Điều khiển 3C,Công ty Cổ phần Máy tính - Truyền thông - Điều khiển 3C,Công ty Cổ phần Máy tính - Truyền thông - Điều khiển 3C,178.700.000.000,"4,88%",150.000.000.000,"5,00%",178700000000.0,0.048799999999999996,150000000000.0,0.05
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,701.352.360.000,"19,16%",450.044.000.000,"15,00%",701352360000.0,0.1916,450044000000.0,0.15
,,,3.659.999.560.000,100%,3.000.000.000.000,100%,3659999560000.0,1.0,3000000000000.0,1.0
