row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
,,,VND,VND,VND,VND,,,,
b. Các khoản phải nộp,b. Các khoản phải nộp,b. Các khoản phải nộp,b. Các khoản phải nộp,b. Các khoản phải nộp,b. Các khoản phải nộp,b. Các khoản phải nộp,,,,
Thuế giá trị gia tăng,b. Các khoản phải nộp > Thuế giá trị gia tăng,Thuế giá trị gia tăng,185.607.946,24.698.710.152,22.676.124.537,2.208.193.561,185607946.0,24698710152.0,22676124537.0,2208193561.0
"Thuế xuất khẩu, nhập khẩu","b. Các khoản phải nộp > Thuế xuất khẩu, nhập khẩu","Thuế xuất khẩu, nhập khẩu",-,267.621.159,267.621.159,-,,267621159.0,267621159.0,
Thuế thu nhập doanh nghiệp,b. Các khoản phải nộp > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,258.222.748.891,-,258.222.748.891,,258222748891.0,,258222748891.0
Thuế thu nhập cá nhân,b. Các khoản phải nộp > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,164.783.067,9.776.850.248,9.824.538.119,117.095.196,164783067.0,9776850248.0,9824538119.0,117095196.0
Các loại thuế khác,b. Các khoản phải nộp > Các loại thuế khác,Các loại thuế khác,-,7.215.344.317,7.215.344.317,-,,7215344317.0,7215344317.0,
,,,350.391.013,300.181.274.767,39.983.628.132,260.548.037.648,350391013.0,300181274767.0,39983628132.0,260548037648.0
