row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Chi hộ chi phí,Chi hộ chi phí,Chi hộ chi phí,6.804.519.211,3.848.814.089,6804519211.0,3848814089.0
Công ty TNHH GELEX Technology,Công ty TNHH GELEX Technology,Công ty TNHH GELEX Technology,1.959.774.038,-,1959774038.0,
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,1.674.547.467,1.026.953.889,1674547467.0,1026953889.0
Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,1.107.834.363,962.978.864,1107834363.0,962978864.0
Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,1.047.948.687,1.027.441.898,1047948687.0,1027441898.0
Công ty Cổ phần Dây cấp Điện Việt Nam,Công ty Cổ phần Dây cấp Điện Việt Nam,Công ty Cổ phần Dây cấp Điện Việt Nam,659.748.252,486.375.697,659748252.0,486375697.0
Công ty Cổ phần Thiết bị Điện,Công ty Cổ phần Thiết bị Điện,Công ty Cổ phần Thiết bị Điện,253.529.647,130.505.840,253529647.0,130505840.0
Công ty TNHH MTV CADIVI Đồng Nai,Công ty TNHH MTV CADIVI Đồng Nai,Công ty TNHH MTV CADIVI Đồng Nai,34.818.735,30.503.131,34818735.0,30503131.0
Công ty Cổ phần Sản xuất Máy biến áp Truyềntải MEE,Công ty Cổ phần Sản xuất Máy biến áp Truyềntải MEE,Công ty Cổ phần Sản xuất Máy biến áp Truyềntải MEE,23.212.490,20.335.420,23212490.0,20335420.0
Công ty TNHH MTV CADIVI Miền Bắc,Công ty TNHH MTV CADIVI Miền Bắc,Công ty TNHH MTV CADIVI Miền Bắc,17.409.373,15.251.565,17409373.0,15251565.0
Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,14.089.903,15.251.565,14089903.0,15251565.0
Công ty Cổ phần Mua bán điện GELEX,Công ty Cổ phần Mua bán điện GELEX,Công ty Cổ phần Mua bán điện GELEX,5.803.128,5.083.855,5803128.0,5083855.0
Công ty TNHH Phát điện GELEX,Công ty TNHH Phát điện GELEX,Công ty TNHH Phát điện GELEX,5.803.128,5.083.855,5803128.0,5083855.0
Công ty TNHH Điện cơ Hà Nội,Công ty TNHH Điện cơ Hà Nội,Công ty TNHH Điện cơ Hà Nội,-,11.071.170,,11071170.0
Công ty Cổ phần Chế tạo điện cơ HEM,Công ty Cổ phần Chế tạo điện cơ HEM,Công ty Cổ phần Chế tạo điện cơ HEM,-,111.977.340,,111977340.0
Thu hộ chi phí truyền thông,Thu hộ chi phí truyền thông,Thu hộ chi phí truyền thông,5.000.000.000,-,5000000000.0,
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,5.000.000.000,-,5000000000.0,
Cho vay,Cho vay,Cho vay,1.779.556.849.314,410.000.000.000,1779556849314.0,410000000000.0
Công ty TNHH Đầu tư GELEX,Công ty TNHH Đầu tư GELEX,Công ty TNHH Đầu tư GELEX,1.062.556.849.314,-,1062556849314.0,
Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,700.000.000.000,-,700000000000.0,
Công ty TNHH Phát điện GELEX,Công ty TNHH Phát điện GELEX,Công ty TNHH Phát điện GELEX,17.000.000.000,-,17000000000.0,
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,-,210.000.000.000,,210000000000.0
Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,-,200.000.000.000,,200000000000.0
Đi vay,Đi vay,Đi vay,405.000.000.000,810.000.000.000,405000000000.0,810000000000.0
Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,200.000.000.000,-,200000000000.0,
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,100.000.000.000,400.000.000.000,100000000000.0,400000000000.0
Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,55.000.000.000,160.000.000.000,55000000000.0,160000000000.0
Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,50.000.000.000,230.000.000.000,50000000000.0,230000000000.0
