row_label_raw,row_label_full,Số dư đầu năm > Trích lập dự phòng (xem Thuyết minh 31),Nămkết thúc31/12/2016Triệu VND > 2.706.385 > 668.303,Nămkết thúc31/12/2015Triệu VND > 2.259.976 > 440.784,numeric__Nămkết thúc31/12/2016Triệu VND > 2.706.385 > 668.303,numeric__Nămkết thúc31/12/2015Triệu VND > 2.259.976 > 440.784
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,2,5.625,2.0,5625.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,3.374.690,2.706.385,3374690.0,2706385.0
,,,Nămkết thúc31/12/2016Triệu VND,Nămkết thúc31/12/2015Triệu VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,5.903.493,4.824.395,5903493.0,4824395.0
Trích lập dự phòng (xem Thuyết minh 31),Trích lập dự phòng (xem Thuyết minh 31),Trích lập dự phòng (xem Thuyết minh 31),3.018.283,5.109.836,3018283.0,5109836.0
Xử lý các khoản nợ khó thu hồi bằng nguồn dự phòng,Xử lý các khoản nợ khó thu hồi bằng nguồn dự phòng,Xử lý các khoản nợ khó thu hồi bằng nguồn dự phòng,(4.174.822),(3.411.042),-4174822.0,-3411042.0
Sử dụng đối với nợ bán cho VAMC,Sử dụng đối với nợ bán cho VAMC,Sử dụng đối với nợ bán cho VAMC,-,(620.575),,-620575.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,2.508,879,2508.0,879.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,4.749.462,5.903.493,4749462.0,5903493.0
