row_label_raw,row_label_full,col_0,Chưa quá hạn và chưa bị giảm giá Triệu VND,Đã quá hạn nhưng chưa bị giảm giá Triệu VND,Đã bị giảm giá và lập dự phòng đầy đủ Triệu VND,Tổng cộng Triệu VND,numeric__Chưa quá hạn và chưa bị giảm giá Triệu VND,numeric__Đã quá hạn nhưng chưa bị giảm giá Triệu VND,numeric__Đã bị giảm giá và lập dự phòng đầy đủ Triệu VND,numeric__Tổng cộng Triệu VND
Tiền gửi và cho vay các tổ chức tín dụng khác - gộp,Tiền gửi và cho vay các tổ chức tín dụng khác - gộp,Tiền gửi và cho vay các tổ chức tín dụng khác - gộp,151.845.570,-,-,151.845.570,151845570.0,,,151845570.0
Tiền gửi tại các tổ chức tín dụng khác,Tiền gửi tại các tổ chức tín dụng khác,Tiền gửi tại các tổ chức tín dụng khác,103.236.053,-,-,103.236.053,103236053.0,,,103236053.0
Cho vay các tổ chức tín dụng khác,Cho vay các tổ chức tín dụng khác,Cho vay các tổ chức tín dụng khác,48.609.517,-,-,48.609.517,48609517.0,,,48609517.0
Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,444.031.825,1.917.011,14.859.632,460.808.468,444031825.0,1917011.0,14859632.0,460808468.0
Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,130.941.234,-,1.010.000,131.951.234,130941234.0,,1010000.0,131951234.0
Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,51.931.950,-,-,51.931.950,51931950.0,,,51931950.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,79.009.284,-,1.010.000,80.019.284,79009284.0,,1010000.0,80019284.0
Tài sân Có khác,Tài sân Có khác,Tài sân Có khác,9.143.904,-,-,9.143.904,9143904.0,,,9143904.0
,,,735.962.533,1.917.011,15.869.632,753.749.176,735962533.0,1917011.0,15869632.0,753749176.0
