row_label_raw,row_label_full,col_0,Năm kết thúc31/12/2016Triệu VND,Năm kết thúc31/12/2015Triệu VND(Trình bày lại),numeric__Năm kết thúc31/12/2016Triệu VND,numeric__Năm kết thúc31/12/2015Triệu VND(Trình bày lại)
Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,6.831.725,5.313.928,6831725.0,5313928.0
Trích lập quỹ khen thưởng và phúc lợi (*),Trích lập quỹ khen thưởng và phúc lợi (*),Trích lập quỹ khen thưởng và phúc lợi (*),(1.199.337),(990.159),-1199337.0,-990159.0
Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,5.632.388,4.323.769,5632388.0,4323769.0
