row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,,
Công ty TNHH MTV Đầu tư Văn Phú Giàng Võ,Công ty TNHH MTV Đầu tư Văn Phú Giàng Võ,Công ty TNHH MTV Đầu tư Văn Phú Giàng Võ,Hoạt động kinh doanhcó lãi,Hoạt động kinh doanhbị lỗ,,
Công ty Cổ phần Đầu tư Văn Phú số 1,Công ty Cổ phần Đầu tư Văn Phú số 1,Công ty Cổ phần Đầu tư Văn Phú số 1,Hoạt động kinh doanhcó lãi,Hoạt động kinh doanhcó lãi,,
Công ty Cổ phần Đầu tư Văn Phú số 2,Công ty Cổ phần Đầu tư Văn Phú số 2,Công ty Cổ phần Đầu tư Văn Phú số 2,Hoạt động kinh doanhcó lãi,Hoạt động kinh doanhcó lãi,,
Công ty TNHH Văn Phú - CGM,Công ty TNHH Văn Phú - CGM,Công ty TNHH Văn Phú - CGM,Hoạt động kinh doanhcó lãi,Hoạt động kinh doanhcó lãi,,
Công ty Cổ phần Văn Phú Bắc Ái,Công ty Cổ phần Văn Phú Bắc Ái,Công ty Cổ phần Văn Phú Bắc Ái,Hoạt động kinh doanhbị lỗ,Hoạt động kinh doanhbị lỗ,,
Công ty Cổ phần Văn Phú Homes,Công ty Cổ phần Văn Phú Homes,Công ty Cổ phần Văn Phú Homes,Hoạt động kinh doanhcó lãi,Hoạt động kinh doanhcó lãi,,
Công ty TNHH Văn Phú Resort - Lộc Bình,Công ty TNHH Văn Phú Resort - Lộc Bình,Công ty TNHH Văn Phú Resort - Lộc Bình,Hoạt động kinh doanhcó lãi,Hoạt động kinh doanhbị lỗ,,
Công ty TNHH Nông dược Trường Minh,Công ty TNHH Nông dược Trường Minh,Công ty TNHH Nông dược Trường Minh,Hoạt động kinh doanhbị lỗ,-,,
Công ty Cổ phần Union Success Việt Nam (số hữu thông qua công ty con là Công ty Cổ phần Đầu tư Văn Phú số 2),Công ty Cổ phần Union Success Việt Nam (số hữu thông qua công ty con là Công ty Cổ phần Đầu tư Văn Phú số 2),Công ty Cổ phần Union Success Việt Nam (số hữu thông qua công ty con là Công ty Cổ phần Đầu tư Văn Phú số 2),Hoạt động kinh doanhbị lỗ,Hoạt động kinh doanhbị lỗ,,
Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,,
Công ty Cổ phần Đầu tư và Phát triển Thương mại Văn Phú,Công ty Cổ phần Đầu tư và Phát triển Thương mại Văn Phú,Công ty Cổ phần Đầu tư và Phát triển Thương mại Văn Phú,Hoạt động kinh doanhcó lãi,Hoạt động kinh doanhcó lãi,,
Công ty Cổ phần Kinh doanh Địa ốc Văn Phú,Công ty Cổ phần Kinh doanh Địa ốc Văn Phú,Công ty Cổ phần Kinh doanh Địa ốc Văn Phú,Hoạt động kinh doanhcó lãi,Hoạt động kinh doanhcó lãi,,
Công ty Cổ phần Đầu tư BOT Hà Nội - Bắc Giang,Công ty Cổ phần Đầu tư BOT Hà Nội - Bắc Giang,Công ty Cổ phần Đầu tư BOT Hà Nội - Bắc Giang,Hoạt động kinh doanhcó lãi,Hoạt động kinh doanhcó lãi,,
Công ty Cổ phần In và Văn hóa phẩm,Công ty Cổ phần In và Văn hóa phẩm,Công ty Cổ phần In và Văn hóa phẩm,Hoạt động kinh doanhcó lãi,Hoạt động kinh doanhcó lãi,,
Công ty TNHH BT Hà Đông,Công ty TNHH BT Hà Đông,Công ty TNHH BT Hà Đông,Đang trong giai đoạnđâu tư xây dựng,Đang trong giai đoạnđâu tư xây dựng,,
