row_label_raw,row_label_full,Ông Tô Như Toàn,Chủ tịch,numeric__Chủ tịch
Ông Tô Như Thăng,Ông Tô Như Thăng,Ông Tô Như Thăng,Thành viên,
Ông Ngô Đức Long,Ông Ngô Đức Long,Ông Ngô Đức Long,Thành viên,
Bà Nguyễn Diệu Tú,Bà Nguyễn Diệu Tú,Bà Nguyễn Diệu Tú,Thành viên,
Ông Chu Đức Lượng,Ông Chu Đức Lượng,Ông Chu Đức Lượng,Thành viên,
Ông Phạm Hồng Châu,Ông Phạm Hồng Châu,Ông Phạm Hồng Châu,Thành viên,
Ông Trịnh Thanh Hải,Ông Trịnh Thanh Hải,Ông Trịnh Thanh Hải,Thành viên (Bổ nhiệm ngày 20 tháng 3 năm 2019),
