row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Doanh thu kinh doanh bất động sản,Doanh thu kinh doanh bất động sản,Doanh thu kinh doanh bất động sản,1.483.428.465.136,50.825.933.261,1483428465136.0,50825933261.0
Doanh thu hoạt động xây lắp,Doanh thu hoạt động xây lắp,Doanh thu hoạt động xây lắp,-,4.890.893.546,,4890893546.0
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,20.013.069.068,3.304.045.117,20013069068.0,3304045117.0
,,,1.503.441.534.204,59.020.871.924,1503441534204.0,59020871924.0
Doanh thu với các bên liên quan(chi tiết tại Thuyết minh số 30),Doanh thu với các bên liên quan(chi tiết tại Thuyết minh số 30),Doanh thu với các bên liên quan(chi tiết tại Thuyết minh số 30),4.543.520.396,394.997.426,4543520396.0,394997426.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,,,,
Hàng bán bị trả lại,Các khoản giảm trừ doanh thu > Hàng bán bị trả lại,Hàng bán bị trả lại,-,24.266.876.674,,24266876674.0
,,,-,24.266.876.674,,24266876674.0
