row_label_raw,row_label_full,col_0,Số trình bày lại,Số đã báo cáo,numeric__Số trình bày lại,numeric__Số đã báo cáo
Lợi nhuận trong năm phần bố cho các cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận trong năm phần bố cho các cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận trong năm phần bố cho các cổ đông sở hữu cổ phiếu phổ thông (VND),1.038.363.942.297,1.038.363.942.297,1038363942297.0,1038363942297.0
"Trừ: Trích lập Quỹ khen thưởng, phúc lợi (VND)","Trừ: Trích lập Quỹ khen thưởng, phúc lợi (VND)","Trừ: Trích lập Quỹ khen thưởng, phúc lợi (VND)",(214.401.831.301),-,-214401831301.0,
Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),823.962.110.996,1.038.363.942.297,823962110996.0,1038363942297.0
Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (cổ phiếu),Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (cổ phiếu),Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (cổ phiếu),2.341.871.600,2.341.871.600,2341871600.0,2341871600.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),352,443,352.0,443.0
