row_label_raw,row_label_full,"Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > Công ty Mua bán điện - Tập đoàn Điện lực Việt Nam","Số cuối năm > Giá gốc > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 539.049.164.727","Số cuối năm > Dự phòng > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 467.215.114.874","Số cuối năm > VNDGiá trị có thể thu hồi được > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 71.834.049.853","Số cuối năm > Giá gốc > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 652.464.320.898","Số cuối năm > Dự phòng > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 481.379.293.897","Số đầu năm > VNDGiá trị có thể thu hồi được > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 171.085.027.001","numeric__Số cuối năm > Giá gốc > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 539.049.164.727","numeric__Số cuối năm > Dự phòng > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 467.215.114.874","numeric__Số cuối năm > VNDGiá trị có thể thu hồi được > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 71.834.049.853","numeric__Số cuối năm > Giá gốc > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 652.464.320.898","numeric__Số cuối năm > Dự phòng > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 481.379.293.897","numeric__Số đầu năm > VNDGiá trị có thể thu hồi được > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 171.085.027.001"
Ban Quản lý Dự án Điện lực Dầu khí Vũng Áng - Quảng Trạch,Ban Quản lý Dự án Điện lực Dầu khí Vũng Áng - Quảng Trạch,Ban Quản lý Dự án Điện lực Dầu khí Vũng Áng - Quảng Trạch,14.000.000.000,14.000.000.000,-,19.494.009.530,19.494.009.530,-,14000000000.0,14000000000.0,,19494009530.0,19494009530.0,
Công ty Cổ phần Tư vấn Dự án Điện lực Dầu khí,Công ty Cổ phần Tư vấn Dự án Điện lực Dầu khí,Công ty Cổ phần Tư vấn Dự án Điện lực Dầu khí,4.527.441.404,4.527.441.404,-,7.860.374.881,7.860.374.881,-,4527441404.0,4527441404.0,,7860374881.0,7860374881.0,
Công ty Cổ phần Xây lắp Dầu khí Miền Trung,Công ty Cổ phần Xây lắp Dầu khí Miền Trung,Công ty Cổ phần Xây lắp Dầu khí Miền Trung,7.045.317.471,6.646.026.471,399.291.000,7.045.317.471,6.646.026.471,399.291.000,7045317471.0,6646026471.0,399291000.0,7045317471.0,6646026471.0,399291000.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,5.408.498.106,3.126.799.605,2.281.698.501,1.602.944.864,1.602.944.864,-,5408498106.0,3126799605.0,2281698501.0,1602944864.0,1602944864.0,
,,,570.030.421.708,495.515.382.354,74.515.039.354,688.466.967.644,516.982.649.643,171.484.318.001,570030421708.0,495515382354.0,74515039354.0,688466967644.0,516982649643.0,171484318001.0
