row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > (Giảm),Trong năm > VND Tăng/(Giảm) chênh lệch tỷ giá,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > (Giảm),numeric__Trong năm > VND Tăng/(Giảm) chênh lệch tỷ giá,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay dài hạn,Vay dài hạn,Vay dài hạn,7.812.857.471.464,7.812.857.471.464,3.138.354.242.740,(771.168.113.546),132.919.193.612,10.312.962.794.270,10.312.962.794.270,7812857471464.0,7812857471464.0,3138354242740.0,-771168113546.0,132919193612.0,10312962794270.0,10312962794270.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,7.812.857.471.464,7.812.857.471.464,3.138.354.242.740,(771.168.113.546),132.919.193.612,10.312.962.794.270,10.312.962.794.270,7812857471464.0,7812857471464.0,3138354242740.0,-771168113546.0,132919193612.0,10312962794270.0,10312962794270.0
