row_label_raw,row_label_full,Số đầu năm,Năm nay > 45.584,Năm trước > 6.415,numeric__Năm nay > 45.584,numeric__Năm trước > 6.415
Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,44.627,40.100,44627.0,40100.0
Chi quỹ,Chi quỹ,Chi quỹ,(7.822),(931),-7822.0,-931.0
Số cuối năm,Số cuối năm,Số cuối năm,82.389,45.584,82389.0,45584.0
