row_label_raw,row_label_full,col_0,2018Triệu VND,2017Triệu VND,numeric__2018Triệu VND,numeric__2017Triệu VND
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",13.719,10.552,13719.0,10552.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,3.220.678,2.668.747,3220678.0,2668747.0
- Chi lương và phụ cấp,- Chi lương và phụ cấp,- Chi lương và phụ cấp,834.746,730.816,834746.0,730816.0
- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,329.009,159.439,329009.0,159439.0
- Chi trợ cấp,- Chi trợ cấp,- Chi trợ cấp,5.511,3.412,5511.0,3412.0
- Chi khác cho nhân viên,- Chi khác cho nhân viên,- Chi khác cho nhân viên,2.051.412,1.775.080,2051412.0,1775080.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,1.379.216,1.038.298,1379216.0,1038298.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,306.996,292.291,306996.0,292291.0
- Chi khác,- Chi khác,- Chi khác,1.072.220,746.007,1072220.0,746007.0
Chi cho hoạt động quản lý,Chi cho hoạt động quản lý,Chi cho hoạt động quản lý,1.943.620,1.288.998,1943620.0,1288998.0
"Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng(Hoàn nhập)/trích lập chi phí dự phòng giảm giá đầu tư dài hạnvà dự phòng cho các khoản phải thu (i)","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng(Hoàn nhập)/trích lập chi phí dự phòng giảm giá đầu tư dài hạnvà dự phòng cho các khoản phải thu (i)","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng(Hoàn nhập)/trích lập chi phí dự phòng giảm giá đầu tư dài hạnvà dự phòng cho các khoản phải thu (i)",302.316,262.075,302316.0,262075.0
,,,(147.332),948.689,-147332.0,948689.0
,,,6.712.217,6.217.359,6712217.0,6217359.0
