row_label_raw,row_label_full,col_0,2018Triệu VND,2017Triệu VND,numeric__2018Triệu VND,numeric__2017Triệu VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Thu hồi nợ xấu đã sử dụng dự phòng xử lý (i),Thu nhập khác > Thu hồi nợ xấu đã sử dụng dự phòng xử lý (i),Thu hồi nợ xấu đã sử dụng dự phòng xử lý (i),1.765.163,369.312,1765163.0,369312.0
Thu từ hoạt động kinh doanh khác,Thu nhập khác > Thu từ hoạt động kinh doanh khác,Thu từ hoạt động kinh doanh khác,81.140,4.732,81140.0,4732.0
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,105.999,578.395,105999.0,578395.0
,,,1.952.302,952.439,1952302.0,952439.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Chi về hoạt động kinh doanh khác,Chi phí khác > Chi về hoạt động kinh doanh khác,Chi về hoạt động kinh doanh khác,(32.881),(3.037),-32881.0,-3037.0
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,(104.650),(57.760),-104650.0,-57760.0
,,,(137.531),(60.797),-137531.0,-60797.0
,,,1.814.771,891.642,1814771.0,891642.0
