row_label_raw,row_label_full,col_0,Thuyết minh,31.12.2018Triệu VND,31.12.2017Triệu VND,numeric__Thuyết minh,numeric__31.12.2018Triệu VND,numeric__31.12.2017Triệu VND
Đầu tư vào công ty liên doanh,Đầu tư vào công ty liên doanh,Đầu tư vào công ty liên doanh,10.2,933,1.280,102.0,933.0,1280.0
Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,10.2,465,388,102.0,465.0,388.0
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,10.3,159.927,193.927,103.0,159927.0,193927.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,10.4,(5.350),(5.553),104.0,-5350.0,-5553.0
,,,,155.975,190.042,,155975.0,190042.0
