row_label_raw,row_label_full,col_0,31 tháng 12 năm 2018,31 tháng 12 năm 2018_1,31 tháng 12 năm 2018_2,31 tháng 12 năm 2018_3,31 tháng 12 năm 2018_4,31 tháng 12 năm 2018_5,31 tháng 12 năm 2018_6,numeric__31 tháng 12 năm 2018,numeric__31 tháng 12 năm 2018_1,numeric__31 tháng 12 năm 2018_2,numeric__31 tháng 12 năm 2018_3,numeric__31 tháng 12 năm 2018_4,numeric__31 tháng 12 năm 2018_5,numeric__31 tháng 12 năm 2018_6
,,,Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND,Cho vay khách hàng Triệu VND,Tiền gửi và vay các tổ chức tín dụng khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Các cam kết tín dụng Triệu VND,Công cụ tài chính phái sinh (i) Triệu VND,Kinh doanh và đầu tư chứng khoán Triệu VND,,,,,,,
Trong nước,Trong nước,Trong nước,17.344.529,230.527.220,20.022.124,269.998.503,6.110.569,20.067.799,55.175.816,17344529.0,230527220.0,20022124.0,269998503.0,6110569.0,20067799.0,55175816.0
Nước ngoài,Nước ngoài,Nước ngoài,1.565.639,-,696.258,-,3.282.211,20.707,-,1565639.0,,696258.0,,3282211.0,20707.0,
,,,18.910.168,230.527.220,20.718.382,269.998.503,9.392.780,20.088.506,55.175.816,18910168.0,230527220.0,20718382.0,269998503.0,9392780.0,20088506.0,55175816.0
,,,31 tháng 12 năm 2017,31 tháng 12 năm 2017,31 tháng 12 năm 2017,31 tháng 12 năm 2017,31 tháng 12 năm 2017,31 tháng 12 năm 2017,31 tháng 12 năm 2017,,,,,,,
,,,Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND,Cho vay khách hàng Triệu VND,Tiền gửi và vay các tổ chức tín dụng khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Các cam kết tín dụng Triệu VND,Công cụ tài chính phái sinh (i) Triệu VND,Kinh doanh và đầu tư chứng khoán Triệu VND,,,,,,,
Trong nước,Trong nước,Trong nước,7.400.593,198.513.394,15.004.989,241.392.932,6.030.700,18.098.382,54.398.964,7400593.0,198513394.0,15004989.0,241392932.0,6030700.0,18098382.0,54398964.0
Nước ngoài,Nước ngoài,Nước ngoài,1.694.895,-,448.757,-,4.286.210,2.427.197,-,1694895.0,,448757.0,,4286210.0,2427197.0,
,,,9.095.488,198.513.394,15.453.746,241.392.932,10.316.910,20.525.579,54.398.964,9095488.0,198513394.0,15453746.0,241392932.0,10316910.0,20525579.0,54398964.0
