row_label_raw,row_label_full,col_0,1.1.2018Triệu VND,Phát sinh trong năm,Phát sinh trong năm_1,31.12.2018Triệu VND,numeric__1.1.2018Triệu VND,numeric__Phát sinh trong năm,numeric__Phát sinh trong năm_1,numeric__31.12.2018Triệu VND
,,,1.1.2018Triệu VND,Số phải nộpTriệu VND,Số đã nộpTriệu VND,31.12.2018Triệu VND,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,7.874,146.250,(143.727),10.397,7874.0,146250.0,-143727.0,10397.0
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,2.495,1.299.419,(1.152.435),149.479,2495.0,1299419.0,-1152435.0,149479.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,27.449,261.693,(247.046),42.096,27449.0,261693.0,-247046.0,42096.0
,,,37.818,1.707.362,(1.543.208),201.972,37818.0,1707362.0,-1543208.0,201972.0
