row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng",,,,,,,
01,01,01,1. Tiền thu bán chứng khoán môi giới cho khách hàng,,111.778.721.464.215,233.089.481.103.978,,,111778721464215.0,233089481103978.0
02,02,02,2. Tiền chi mua chứng khoán môi giới cho khách hàng,,(116.443.977.480.681),(197.409.880.869.375),,,-116443977480681.0,-197409880869375.0
07,07,07,3. Nhận tiền gửi để thanh toán giao dịch chứng khoán của khách hàng,,142.304.726.898.463,194.868.357.805.337,,,142304726898463.0,194868357805337.0
07.1,07.1,07.1,4. Tiền gửi ký quỹ của Nhà đầu tư tại VSD ((giảm)/tăng),,(195.785.169.452),465.830.714.626,,,-195785169452.0,465830714626.0
08,08,08,5. Chi trả thanh toán giao dịch chứng khoán của khách hàng,,(136.436.782.295.947),(231.704.962.865.131),,,-136436782295947.0,-231704962865131.0
09,09,09,6. Chi trả phí lưu ký chứng khoán của khách hàng,,(24.180.754.186),(14.784.414.818),,,-24180754186.0,-14784414818.0
12,12,12,7. Tiền thu của Tổ chức phát hành chứng khoán,,1.146.416.738.816,2.943.124.849.302,,,1146416738816.0,2943124849302.0
13,13,13,8. Tiền chi trả Tổ chức phát hành chứng khoán,,(2.880.802.190.594),(2.970.388.386.490),,,-2880802190594.0,-2970388386490.0
20,20,20,Giảm tiền thuần trong năm,,(751.662.789.366),(733.222.062.571),,,-751662789366.0,-733222062571.0
30,30,30,II. Tiền và các khoản tương đương tiền đầu năm của khách hàng,,3.283.456.420.063,4.016.678.482.634,,,3283456420063.0,4016678482634.0
31,31,31,Tiền gửi ngân hàng đầu năm:,,3.283.456.420.063,4.016.678.482.634,,,3283456420063.0,4016678482634.0
32,32,32,- Tiền gửi của Nhà đầu tư về giao dịch chứng khoán theo phương thức CTCK quản lý,,3.277.099.541.551,3.980.030.174.992,,,3277099541551.0,3980030174992.0
,,,Trong đó: Tiền gửi ký quỹ của Nhà đầu tư tại VSD,,610.905.763.675,145.075.049.043,,,610905763675.0,145075049043.0
33,33,33,- Tiền gửi tổng hợp giao dịch chứng khoán cho khách hàng,,4.553.932.668,17.567.220.094,,,4553932668.0,17567220094.0
35,35,35,- Tiền gửi của Tổ chức phát hành,,1.802.945.844,19.081.087.548,,,1802945844.0,19081087548.0
