row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,7.067.722.985,58.417.373.996,7067722985.0,58417373996.0
"- Lãi nhượng bán, thanh lý tài sản cố định","- Lãi nhượng bán, thanh lý tài sản cố định","- Lãi nhượng bán, thanh lý tài sản cố định",292.051.076,54.144.381.818,292051076.0,54144381818.0
- Thu nhập khác,- Thu nhập khác,- Thu nhập khác,6.775.671.909,4.272.992.178,6775671909.0,4272992178.0
Chi phí khác,Chi phí khác,Chi phí khác,(160.809.383),(2.233.836.059),-160809383.0,-2233836059.0
Tổng cộng,Tổng cộng,Tổng cộng,6.906.913.602,56.183.537.937,6906913602.0,56183537937.0
