row_label_raw,row_label_full,col_0,Khối lượnggiao dịch thực hiệntrong năm(đơn vị),Giá trịgiao dịch thực hiệntrong năm(VND),numeric__Khối lượnggiao dịch thực hiệntrong năm(đơn vị),numeric__Giá trịgiao dịch thực hiệntrong năm(VND)
a. Của Công ty- Cổ phiếu- Trái phiếu- Chứng khoán khác,a. Của Công ty- Cổ phiếu- Trái phiếu- Chứng khoán khác,a. Của Công ty- Cổ phiếu- Trái phiếu- Chứng khoán khác,672.360.946186.201.948474.169.00611.989.992,106.001.515.712.4855.203.731.234.58898.694.274.946.3382.103.509.531.559,6.72360946186202e+34,1.0600151571248552e+54
b. Của nhà đầu tư- Cổ phiếu- Trái phiếu- Chứng khoán khác,b. Của nhà đầu tư- Cổ phiếu- Trái phiếu- Chứng khoán khác,b. Của nhà đầu tư- Cổ phiếu- Trái phiếu- Chứng khoán khác,10.929.862.61810.771.512.47119.969.007138.381.140,593.617.191.211.377301.516.848.509.3842.285.750.603.093289.814.592.098.900,1.0929862618107715e+38,5.936171912113773e+57
Tổng cộng,Tổng cộng,Tổng cộng,11.602.223.564,699.618.706.923.862,11602223564.0,699618706923862.0
