row_label_raw,row_label_full,Họ và tên,Chức vụ,col_2,numeric__Chức vụ,numeric__col_2
Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chủ tịch,,,
Ông Võ Trường Sơn,Ông Võ Trường Sơn,Ông Võ Trường Sơn,Thành viên,,,
Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Thành viên,,,
Bà Hồ Thị Kim Chi,Bà Hồ Thị Kim Chi,Bà Hồ Thị Kim Chi,Thành viên,bỗ nhiệm ngày 6 tháng 6 năm 2025,,
Bà Hà Kiết Trần,Bà Hà Kiết Trần,Bà Hà Kiết Trần,Thành viên độc lập,bỗ nhiệm ngày 6 tháng 6 năm 2025,,
Ông Bùi Lê Quang,Ông Bùi Lê Quang,Ông Bùi Lê Quang,Thành viên,miễn nhiệm ngày 6 tháng 6 năm 2025,,
Ông Trần Văn Dai,Ông Trần Văn Dai,Ông Trần Văn Dai,Thành viên độc lập,miễn nhiệm ngày 6 tháng 6 năm 2025,,
