row_label_raw,row_label_full,col_0,Số đầu năm,Phân bổ chi phí phát hành trái phiếu,Chuyển đổi sang nợ vay (*),Phát hành cổ phiếu để hoán đối nợ (**),Trả nợ gốc,Phân loại trái phiếu dài hạn đến hạn trả,Ngàn VND,numeric__Số đầu năm,numeric__Phân bổ chi phí phát hành trái phiếu,numeric__Chuyển đổi sang nợ vay (*),numeric__Phát hành cổ phiếu để hoán đối nợ (**),numeric__Trả nợ gốc,numeric__Phân loại trái phiếu dài hạn đến hạn trả,numeric__Ngàn VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,1.918.506.151,9.493.849,-,(1.642.000.000),(6.000.000),819.000.000,1.099.000.000,1918506151.0,9493849.0,,-1642000000.0,-6000000.0,819000000.0,1099000000.0
Trái phiếu thường dài hạn đến hạn trả trong vòng 1 năm(TM số 20.1),Trái phiếu thường dài hạn đến hạn trả trong vòng 1 năm(TM số 20.1),Trái phiếu thường dài hạn đến hạn trả trong vòng 1 năm(TM số 20.1),1.918.506.151,9.493.849,(1.642.000.000),-,(6.000.000),819.000.000,1.099.000.000,1918506151.0,9493849.0,-1642000000.0,,-6000000.0,819000000.0,1099000000.0
Vay bên khác đến hạn trả,Vay bên khác đến hạn trả,Vay bên khác đến hạn trả,-,-,1.642.000.000,(1.642.000.000),-,-,-,,,1642000000.0,-1642000000.0,,,
Vay dài hạn,Vay dài hạn,Vay dài hạn,1.171.204.222,5.795.778,-,(358.000.000),-,(819.000.000),-,1171204222.0,5795778.0,,-358000000.0,,-819000000.0,
Trái phiếu thường dài hạn(TM số 20.1),Trái phiếu thường dài hạn(TM số 20.1),Trái phiếu thường dài hạn(TM số 20.1),1.171.204.222,5.795.778,(358.000.000),-,-,(819.000.000),-,1171204222.0,5795778.0,-358000000.0,,,-819000000.0,
Vay bên khác,Vay bên khác,Vay bên khác,-,-,358.000.000,(358.000.000),-,-,-,,,358000000.0,-358000000.0,,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.089.710.373,15.289.627,-,(2.000.000.000),(6.000.000),-,1.099.000.000,3089710373.0,15289627.0,,-2000000000.0,-6000000.0,,1099000000.0
"(*) Tại ngày 5 tháng 6 năm 2025, một phần khoản trái phiếu thường với giá trị gốc là 2.000.000.000 ngân VND (""Trái phiếu Nhóm B"") và lãi trái phiếu lũy kể đến ngày 20 tháng 5 năm 2025 với giá trị là 2.022.301.329 ngân VND đã được hoàn tất chuyển nhượng từ BIDV cho các trái chủ mới theo các hợp đồng chuyển nhượng.Theo Nghị quyết Hội đồng Quản trị số 12/2025/NQHĐQT-HAGL ngày 29 tháng 6 năm 2025, các Hợp đồng Mua lại Trái phiếu trước hạn - Trái phiếu 2016 Nhóm B và các Văn bản Thỏa thuận giữa Công ty và các trái chủ của Trái phiếu Nhóm B, khoản nợ gốc Trái phiếu Nhóm B với giá trị là 2.000.000.000 ngân VND được chuyển đổi thành khoản nợ vay và lãi trái phiếu lũy kể đến ngày này với giá trị là 2.047.866.162 ngân VND được chuyển đổi thành khoản phải trả ngắn hạn khác.(**) Theo Nghị quyết Đại hội đồng Cổ đông số 02/25/NQĐHCD-HAGL ngày 24 tháng 8 năm 2025, Nghị quyết Hội đồng Quản trị số 21/25/NQHĐQT-HAGL ngày 25 tháng 9 năm 2025, các Biên bản Thỏa thuận giữa Công ty và các bên cho vay ngày 25 tháng 8 năm 2025, các Hợp đồng Hoán đổi nợ, các bên đã thống nhất rằng Công ty sẽ thực hiện phát hành cổ phiếu cho các bên cho vay để hoàn đổi khoản vay dài hạn với giá trị là 2.000.000.000 VND và một phần khoản lãi vay phải trả với giá trị là 520.000.000.000 VND.Theo đó, vào ngày 25 tháng 9 năm 2025, Công đã ty hoàn tất đợt phát hành thêm 210.000.000 cổ phiếu phổ thông với giá phát hành là 12.000 VND/ cổ phiếu (TM số 21.1).","(*) Tại ngày 5 tháng 6 năm 2025, một phần khoản trái phiếu thường với giá trị gốc là 2.000.000.000 ngân VND (""Trái phiếu Nhóm B"") và lãi trái phiếu lũy kể đến ngày 20 tháng 5 năm 2025 với giá trị là 2.022.301.329 ngân VND đã được hoàn tất chuyển nhượng từ BIDV cho các trái chủ mới theo các hợp đồng chuyển nhượng.Theo Nghị quyết Hội đồng Quản trị số 12/2025/NQHĐQT-HAGL ngày 29 tháng 6 năm 2025, các Hợp đồng Mua lại Trái phiếu trước hạn - Trái phiếu 2016 Nhóm B và các Văn bản Thỏa thuận giữa Công ty và các trái chủ của Trái phiếu Nhóm B, khoản nợ gốc Trái phiếu Nhóm B với giá trị là 2.000.000.000 ngân VND được chuyển đổi thành khoản nợ vay và lãi trái phiếu lũy kể đến ngày này với giá trị là 2.047.866.162 ngân VND được chuyển đổi thành khoản phải trả ngắn hạn khác.(**) Theo Nghị quyết Đại hội đồng Cổ đông số 02/25/NQĐHCD-HAGL ngày 24 tháng 8 năm 2025, Nghị quyết Hội đồng Quản trị số 21/25/NQHĐQT-HAGL ngày 25 tháng 9 năm 2025, các Biên bản Thỏa thuận giữa Công ty và các bên cho vay ngày 25 tháng 8 năm 2025, các Hợp đồng Hoán đổi nợ, các bên đã thống nhất rằng Công ty sẽ thực hiện phát hành cổ phiếu cho các bên cho vay để hoàn đổi khoản vay dài hạn với giá trị là 2.000.000.000 VND và một phần khoản lãi vay phải trả với giá trị là 520.000.000.000 VND.Theo đó, vào ngày 25 tháng 9 năm 2025, Công đã ty hoàn tất đợt phát hành thêm 210.000.000 cổ phiếu phổ thông với giá phát hành là 12.000 VND/ cổ phiếu (TM số 21.1).","(*) Tại ngày 5 tháng 6 năm 2025, một phần khoản trái phiếu thường với giá trị gốc là 2.000.000.000 ngân VND (""Trái phiếu Nhóm B"") và lãi trái phiếu lũy kể đến ngày 20 tháng 5 năm 2025 với giá trị là 2.022.301.329 ngân VND đã được hoàn tất chuyển nhượng từ BIDV cho các trái chủ mới theo các hợp đồng chuyển nhượng.Theo Nghị quyết Hội đồng Quản trị số 12/2025/NQHĐQT-HAGL ngày 29 tháng 6 năm 2025, các Hợp đồng Mua lại Trái phiếu trước hạn - Trái phiếu 2016 Nhóm B và các Văn bản Thỏa thuận giữa Công ty và các trái chủ của Trái phiếu Nhóm B, khoản nợ gốc Trái phiếu Nhóm B với giá trị là 2.000.000.000 ngân VND được chuyển đổi thành khoản nợ vay và lãi trái phiếu lũy kể đến ngày này với giá trị là 2.047.866.162 ngân VND được chuyển đổi thành khoản phải trả ngắn hạn khác.(**) Theo Nghị quyết Đại hội đồng Cổ đông số 02/25/NQĐHCD-HAGL ngày 24 tháng 8 năm 2025, Nghị quyết Hội đồng Quản trị số 21/25/NQHĐQT-HAGL ngày 25 tháng 9 năm 2025, các Biên bản Thỏa thuận giữa Công ty và các bên cho vay ngày 25 tháng 8 năm 2025, các Hợp đồng Hoán đổi nợ, các bên đã thống nhất rằng Công ty sẽ thực hiện phát hành cổ phiếu cho các bên cho vay để hoàn đổi khoản vay dài hạn với giá trị là 2.000.000.000 VND và một phần khoản lãi vay phải trả với giá trị là 520.000.000.000 VND.Theo đó, vào ngày 25 tháng 9 năm 2025, Công đã ty hoàn tất đợt phát hành thêm 210.000.000 cổ phiếu phổ thông với giá phát hành là 12.000 VND/ cổ phiếu (TM số 21.1).","(*) Tại ngày 5 tháng 6 năm 2025, một phần khoản trái phiếu thường với giá trị gốc là 2.000.000.000 ngân VND (""Trái phiếu Nhóm B"") và lãi trái phiếu lũy kể đến ngày 20 tháng 5 năm 2025 với giá trị là 2.022.301.329 ngân VND đã được hoàn tất chuyển nhượng từ BIDV cho các trái chủ mới theo các hợp đồng chuyển nhượng.Theo Nghị quyết Hội đồng Quản trị số 12/2025/NQHĐQT-HAGL ngày 29 tháng 6 năm 2025, các Hợp đồng Mua lại Trái phiếu trước hạn - Trái phiếu 2016 Nhóm B và các Văn bản Thỏa thuận giữa Công ty và các trái chủ của Trái phiếu Nhóm B, khoản nợ gốc Trái phiếu Nhóm B với giá trị là 2.000.000.000 ngân VND được chuyển đổi thành khoản nợ vay và lãi trái phiếu lũy kể đến ngày này với giá trị là 2.047.866.162 ngân VND được chuyển đổi thành khoản phải trả ngắn hạn khác.(**) Theo Nghị quyết Đại hội đồng Cổ đông số 02/25/NQĐHCD-HAGL ngày 24 tháng 8 năm 2025, Nghị quyết Hội đồng Quản trị số 21/25/NQHĐQT-HAGL ngày 25 tháng 9 năm 2025, các Biên bản Thỏa thuận giữa Công ty và các bên cho vay ngày 25 tháng 8 năm 2025, các Hợp đồng Hoán đổi nợ, các bên đã thống nhất rằng Công ty sẽ thực hiện phát hành cổ phiếu cho các bên cho vay để hoàn đổi khoản vay dài hạn với giá trị là 2.000.000.000 VND và một phần khoản lãi vay phải trả với giá trị là 520.000.000.000 VND.Theo đó, vào ngày 25 tháng 9 năm 2025, Công đã ty hoàn tất đợt phát hành thêm 210.000.000 cổ phiếu phổ thông với giá phát hành là 12.000 VND/ cổ phiếu (TM số 21.1).","(*) Tại ngày 5 tháng 6 năm 2025, một phần khoản trái phiếu thường với giá trị gốc là 2.000.000.000 ngân VND (""Trái phiếu Nhóm B"") và lãi trái phiếu lũy kể đến ngày 20 tháng 5 năm 2025 với giá trị là 2.022.301.329 ngân VND đã được hoàn tất chuyển nhượng từ BIDV cho các trái chủ mới theo các hợp đồng chuyển nhượng.Theo Nghị quyết Hội đồng Quản trị số 12/2025/NQHĐQT-HAGL ngày 29 tháng 6 năm 2025, các Hợp đồng Mua lại Trái phiếu trước hạn - Trái phiếu 2016 Nhóm B và các Văn bản Thỏa thuận giữa Công ty và các trái chủ của Trái phiếu Nhóm B, khoản nợ gốc Trái phiếu Nhóm B với giá trị là 2.000.000.000 ngân VND được chuyển đổi thành khoản nợ vay và lãi trái phiếu lũy kể đến ngày này với giá trị là 2.047.866.162 ngân VND được chuyển đổi thành khoản phải trả ngắn hạn khác.(**) Theo Nghị quyết Đại hội đồng Cổ đông số 02/25/NQĐHCD-HAGL ngày 24 tháng 8 năm 2025, Nghị quyết Hội đồng Quản trị số 21/25/NQHĐQT-HAGL ngày 25 tháng 9 năm 2025, các Biên bản Thỏa thuận giữa Công ty và các bên cho vay ngày 25 tháng 8 năm 2025, các Hợp đồng Hoán đổi nợ, các bên đã thống nhất rằng Công ty sẽ thực hiện phát hành cổ phiếu cho các bên cho vay để hoàn đổi khoản vay dài hạn với giá trị là 2.000.000.000 VND và một phần khoản lãi vay phải trả với giá trị là 520.000.000.000 VND.Theo đó, vào ngày 25 tháng 9 năm 2025, Công đã ty hoàn tất đợt phát hành thêm 210.000.000 cổ phiếu phổ thông với giá phát hành là 12.000 VND/ cổ phiếu (TM số 21.1).","(*) Tại ngày 5 tháng 6 năm 2025, một phần khoản trái phiếu thường với giá trị gốc là 2.000.000.000 ngân VND (""Trái phiếu Nhóm B"") và lãi trái phiếu lũy kể đến ngày 20 tháng 5 năm 2025 với giá trị là 2.022.301.329 ngân VND đã được hoàn tất chuyển nhượng từ BIDV cho các trái chủ mới theo các hợp đồng chuyển nhượng.Theo Nghị quyết Hội đồng Quản trị số 12/2025/NQHĐQT-HAGL ngày 29 tháng 6 năm 2025, các Hợp đồng Mua lại Trái phiếu trước hạn - Trái phiếu 2016 Nhóm B và các Văn bản Thỏa thuận giữa Công ty và các trái chủ của Trái phiếu Nhóm B, khoản nợ gốc Trái phiếu Nhóm B với giá trị là 2.000.000.000 ngân VND được chuyển đổi thành khoản nợ vay và lãi trái phiếu lũy kể đến ngày này với giá trị là 2.047.866.162 ngân VND được chuyển đổi thành khoản phải trả ngắn hạn khác.(**) Theo Nghị quyết Đại hội đồng Cổ đông số 02/25/NQĐHCD-HAGL ngày 24 tháng 8 năm 2025, Nghị quyết Hội đồng Quản trị số 21/25/NQHĐQT-HAGL ngày 25 tháng 9 năm 2025, các Biên bản Thỏa thuận giữa Công ty và các bên cho vay ngày 25 tháng 8 năm 2025, các Hợp đồng Hoán đổi nợ, các bên đã thống nhất rằng Công ty sẽ thực hiện phát hành cổ phiếu cho các bên cho vay để hoàn đổi khoản vay dài hạn với giá trị là 2.000.000.000 VND và một phần khoản lãi vay phải trả với giá trị là 520.000.000.000 VND.Theo đó, vào ngày 25 tháng 9 năm 2025, Công đã ty hoàn tất đợt phát hành thêm 210.000.000 cổ phiếu phổ thông với giá phát hành là 12.000 VND/ cổ phiếu (TM số 21.1).","(*) Tại ngày 5 tháng 6 năm 2025, một phần khoản trái phiếu thường với giá trị gốc là 2.000.000.000 ngân VND (""Trái phiếu Nhóm B"") và lãi trái phiếu lũy kể đến ngày 20 tháng 5 năm 2025 với giá trị là 2.022.301.329 ngân VND đã được hoàn tất chuyển nhượng từ BIDV cho các trái chủ mới theo các hợp đồng chuyển nhượng.Theo Nghị quyết Hội đồng Quản trị số 12/2025/NQHĐQT-HAGL ngày 29 tháng 6 năm 2025, các Hợp đồng Mua lại Trái phiếu trước hạn - Trái phiếu 2016 Nhóm B và các Văn bản Thỏa thuận giữa Công ty và các trái chủ của Trái phiếu Nhóm B, khoản nợ gốc Trái phiếu Nhóm B với giá trị là 2.000.000.000 ngân VND được chuyển đổi thành khoản nợ vay và lãi trái phiếu lũy kể đến ngày này với giá trị là 2.047.866.162 ngân VND được chuyển đổi thành khoản phải trả ngắn hạn khác.(**) Theo Nghị quyết Đại hội đồng Cổ đông số 02/25/NQĐHCD-HAGL ngày 24 tháng 8 năm 2025, Nghị quyết Hội đồng Quản trị số 21/25/NQHĐQT-HAGL ngày 25 tháng 9 năm 2025, các Biên bản Thỏa thuận giữa Công ty và các bên cho vay ngày 25 tháng 8 năm 2025, các Hợp đồng Hoán đổi nợ, các bên đã thống nhất rằng Công ty sẽ thực hiện phát hành cổ phiếu cho các bên cho vay để hoàn đổi khoản vay dài hạn với giá trị là 2.000.000.000 VND và một phần khoản lãi vay phải trả với giá trị là 520.000.000.000 VND.Theo đó, vào ngày 25 tháng 9 năm 2025, Công đã ty hoàn tất đợt phát hành thêm 210.000.000 cổ phiếu phổ thông với giá phát hành là 12.000 VND/ cổ phiếu (TM số 21.1).","(*) Tại ngày 5 tháng 6 năm 2025, một phần khoản trái phiếu thường với giá trị gốc là 2.000.000.000 ngân VND (""Trái phiếu Nhóm B"") và lãi trái phiếu lũy kể đến ngày 20 tháng 5 năm 2025 với giá trị là 2.022.301.329 ngân VND đã được hoàn tất chuyển nhượng từ BIDV cho các trái chủ mới theo các hợp đồng chuyển nhượng.Theo Nghị quyết Hội đồng Quản trị số 12/2025/NQHĐQT-HAGL ngày 29 tháng 6 năm 2025, các Hợp đồng Mua lại Trái phiếu trước hạn - Trái phiếu 2016 Nhóm B và các Văn bản Thỏa thuận giữa Công ty và các trái chủ của Trái phiếu Nhóm B, khoản nợ gốc Trái phiếu Nhóm B với giá trị là 2.000.000.000 ngân VND được chuyển đổi thành khoản nợ vay và lãi trái phiếu lũy kể đến ngày này với giá trị là 2.047.866.162 ngân VND được chuyển đổi thành khoản phải trả ngắn hạn khác.(**) Theo Nghị quyết Đại hội đồng Cổ đông số 02/25/NQĐHCD-HAGL ngày 24 tháng 8 năm 2025, Nghị quyết Hội đồng Quản trị số 21/25/NQHĐQT-HAGL ngày 25 tháng 9 năm 2025, các Biên bản Thỏa thuận giữa Công ty và các bên cho vay ngày 25 tháng 8 năm 2025, các Hợp đồng Hoán đổi nợ, các bên đã thống nhất rằng Công ty sẽ thực hiện phát hành cổ phiếu cho các bên cho vay để hoàn đổi khoản vay dài hạn với giá trị là 2.000.000.000 VND và một phần khoản lãi vay phải trả với giá trị là 520.000.000.000 VND.Theo đó, vào ngày 25 tháng 9 năm 2025, Công đã ty hoàn tất đợt phát hành thêm 210.000.000 cổ phiếu phổ thông với giá phát hành là 12.000 VND/ cổ phiếu (TM số 21.1).","(*) Tại ngày 5 tháng 6 năm 2025, một phần khoản trái phiếu thường với giá trị gốc là 2.000.000.000 ngân VND (""Trái phiếu Nhóm B"") và lãi trái phiếu lũy kể đến ngày 20 tháng 5 năm 2025 với giá trị là 2.022.301.329 ngân VND đã được hoàn tất chuyển nhượng từ BIDV cho các trái chủ mới theo các hợp đồng chuyển nhượng.Theo Nghị quyết Hội đồng Quản trị số 12/2025/NQHĐQT-HAGL ngày 29 tháng 6 năm 2025, các Hợp đồng Mua lại Trái phiếu trước hạn - Trái phiếu 2016 Nhóm B và các Văn bản Thỏa thuận giữa Công ty và các trái chủ của Trái phiếu Nhóm B, khoản nợ gốc Trái phiếu Nhóm B với giá trị là 2.000.000.000 ngân VND được chuyển đổi thành khoản nợ vay và lãi trái phiếu lũy kể đến ngày này với giá trị là 2.047.866.162 ngân VND được chuyển đổi thành khoản phải trả ngắn hạn khác.(**) Theo Nghị quyết Đại hội đồng Cổ đông số 02/25/NQĐHCD-HAGL ngày 24 tháng 8 năm 2025, Nghị quyết Hội đồng Quản trị số 21/25/NQHĐQT-HAGL ngày 25 tháng 9 năm 2025, các Biên bản Thỏa thuận giữa Công ty và các bên cho vay ngày 25 tháng 8 năm 2025, các Hợp đồng Hoán đổi nợ, các bên đã thống nhất rằng Công ty sẽ thực hiện phát hành cổ phiếu cho các bên cho vay để hoàn đổi khoản vay dài hạn với giá trị là 2.000.000.000 VND và một phần khoản lãi vay phải trả với giá trị là 520.000.000.000 VND.Theo đó, vào ngày 25 tháng 9 năm 2025, Công đã ty hoàn tất đợt phát hành thêm 210.000.000 cổ phiếu phổ thông với giá phát hành là 12.000 VND/ cổ phiếu (TM số 21.1).","(*) Tại ngày 5 tháng 6 năm 2025, một phần khoản trái phiếu thường với giá trị gốc là 2.000.000.000 ngân VND (""Trái phiếu Nhóm B"") và lãi trái phiếu lũy kể đến ngày 20 tháng 5 năm 2025 với giá trị là 2.022.301.329 ngân VND đã được hoàn tất chuyển nhượng từ BIDV cho các trái chủ mới theo các hợp đồng chuyển nhượng.Theo Nghị quyết Hội đồng Quản trị số 12/2025/NQHĐQT-HAGL ngày 29 tháng 6 năm 2025, các Hợp đồng Mua lại Trái phiếu trước hạn - Trái phiếu 2016 Nhóm B và các Văn bản Thỏa thuận giữa Công ty và các trái chủ của Trái phiếu Nhóm B, khoản nợ gốc Trái phiếu Nhóm B với giá trị là 2.000.000.000 ngân VND được chuyển đổi thành khoản nợ vay và lãi trái phiếu lũy kể đến ngày này với giá trị là 2.047.866.162 ngân VND được chuyển đổi thành khoản phải trả ngắn hạn khác.(**) Theo Nghị quyết Đại hội đồng Cổ đông số 02/25/NQĐHCD-HAGL ngày 24 tháng 8 năm 2025, Nghị quyết Hội đồng Quản trị số 21/25/NQHĐQT-HAGL ngày 25 tháng 9 năm 2025, các Biên bản Thỏa thuận giữa Công ty và các bên cho vay ngày 25 tháng 8 năm 2025, các Hợp đồng Hoán đổi nợ, các bên đã thống nhất rằng Công ty sẽ thực hiện phát hành cổ phiếu cho các bên cho vay để hoàn đổi khoản vay dài hạn với giá trị là 2.000.000.000 VND và một phần khoản lãi vay phải trả với giá trị là 520.000.000.000 VND.Theo đó, vào ngày 25 tháng 9 năm 2025, Công đã ty hoàn tất đợt phát hành thêm 210.000.000 cổ phiếu phổ thông với giá phát hành là 12.000 VND/ cổ phiếu (TM số 21.1).",,,,,,,
