row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước,numeric__Năm nay,numeric__Ngân VNDNăm trước
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,9.860.392,18.415.919,9860392.0,18415919.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu cung cấp dịch vụ,Trong đó: > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,5.564.768,5.934.407,5564768.0,5934407.0
Doanh thu bán hàng hóa,Trong đó: > Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,4.295.624,12.481.512,4295624.0,12481512.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu từ các bên liên quan (TM số 28),Trong đó: > Doanh thu từ các bên liên quan (TM số 28),Doanh thu từ các bên liên quan (TM số 28),4.333.250,12.627.610,4333250.0,12627610.0
Doanh thu từ các bên thứ ba,Trong đó: > Doanh thu từ các bên thứ ba,Doanh thu từ các bên thứ ba,5.527.142,5.788.309,5527142.0,5788309.0
