row_label_raw,row_label_full,Họ và tên,Chức vụ,col_2,numeric__Chức vụ,numeric__col_2
Bà Đỗ Trần Thủy Trang,Bà Đỗ Trần Thủy Trang,Bà Đỗ Trần Thủy Trang,Trường ban,,,
Bà Đoàn Nguyễn Minh Hòa,Bà Đoàn Nguyễn Minh Hòa,Bà Đoàn Nguyễn Minh Hòa,Thành viên,bổ nhiệm ngày 6 tháng 6 năm 2025,,
Bà Đình Thị Lê Sa,Bà Đình Thị Lê Sa,Bà Đình Thị Lê Sa,Thành viên,bổ nhiệm ngày 6 tháng 6 năm 2025,,
Ông Nguyễn Tiến Hưng,Ông Nguyễn Tiến Hưng,Ông Nguyễn Tiến Hưng,Thành viên,miễn nhiệm ngày 6 tháng 6 năm 2025,,
Ông Phạm Ngọc Châu,Ông Phạm Ngọc Châu,Ông Phạm Ngọc Châu,Thành viên,miễn nhiệm ngày 6 tháng 6 năm 2025,,
