row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước,numeric__Năm nay,numeric__Ngân VNDNăm trước
Lãi cho vay và lãi tiền gửi ngân hàng,Lãi cho vay và lãi tiền gửi ngân hàng,Lãi cho vay và lãi tiền gửi ngân hàng,69.817.555,87.041.804,69817555.0,87041804.0
Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,30.838.368,22.718.716,30838368.0,22718716.0
Lãi do thanh lý các khoản đầu tư tài chính,Lãi do thanh lý các khoản đầu tư tài chính,Lãi do thanh lý các khoản đầu tư tài chính,6.000.000,2.051.976,6000000.0,2051976.0
Cổ tức,Cổ tức,Cổ tức,-,30.228.605,,30228605.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,106.655.923,142.041.101,106655923.0,142041101.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu từ các bên liên quan (TM số 28),Trong đó: > Doanh thu từ các bên liên quan (TM số 28),Doanh thu từ các bên liên quan (TM số 28),66.471.636,104.276.070,66471636.0,104276070.0
Doanh thu từ các bên thứ ba,Trong đó: > Doanh thu từ các bên thứ ba,Doanh thu từ các bên thứ ba,40.184.287,37.765.031,40184287.0,37765031.0
