row_label_raw,row_label_full,Tên công ty,Trụ sở,Tình trạng hoạt động,Tỷ lệ biểu quyết(%),Tỷ lệ sở hữu(%),numeric__Trụ sở,numeric__Tình trạng hoạt động,numeric__Tỷ lệ biểu quyết(%),numeric__Tỷ lệ sở hữu(%)
(18) Công ty Cổ phần Thẻ thao LPBank Hoàng Anh Gia Lai,(18) Công ty Cổ phần Thẻ thao LPBank Hoàng Anh Gia Lai,(18) Công ty Cổ phần Thẻ thao LPBank Hoàng Anh Gia Lai,"Gia Lai, Việt Nam",Đang hoạt động,"100,00","97,50",,,100.0,97.5
(19) Công ty TNHH Hoàng Anh Gia Lai Vientiane,(19) Công ty TNHH Hoàng Anh Gia Lai Vientiane,(19) Công ty TNHH Hoàng Anh Gia Lai Vientiane,"Viêng Chăn, Lào",Trước hoạt động(ii),"100,00","100,00",,,100.0,100.0
