row_label_raw,row_label_full,Các bên liên quan,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải trả ngắn hạn khác (TM số 19),Phải trả ngắn hạn khác (TM số 19),Phải trả ngắn hạn khác (TM số 19),Phải trả ngắn hạn khác (TM số 19),Phải trả ngắn hạn khác (TM số 19),Phải trả ngắn hạn khác (TM số 19),,,
Công ty Cổ phần Chăn nuôi Gia Lai,Phải trả ngắn hạn khác (TM số 19) > Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,Mượn,796.917.813,5.737.000,,796917813.0,5737000.0
Công ty Cổ phần Gia súc Lơ Pang,Phải trả ngắn hạn khác (TM số 19) > Công ty Cổ phần Gia súc Lơ Pang,Công ty Cổ phần Gia súc Lơ Pang,Mượn,646.447.033,311.783.260,,646447033.0,311783260.0
Công ty Cổ phần Chế biến thức ăn Gia súc Trà Bá,Phải trả ngắn hạn khác (TM số 19) > Công ty Cổ phần Chế biến thức ăn Gia súc Trà Bá,Công ty Cổ phần Chế biến thức ăn Gia súc Trà Bá,Mượn,245.274.437,-,,245274437.0,
Công ty TNHH Hoàng Anh Gia Lai Vientiane,Phải trả ngắn hạn khác (TM số 19) > Công ty TNHH Hoàng Anh Gia Lai Vientiane,Công ty TNHH Hoàng Anh Gia Lai Vientiane,Mượn,22.769.750,22.769.750,,22769750.0,22769750.0
Công ty Cổ phần Đầu tư Quốc tế Hoàng Anh Gia Lai,Phải trả ngắn hạn khác (TM số 19) > Công ty Cổ phần Đầu tư Quốc tế Hoàng Anh Gia Lai,Công ty Cổ phần Đầu tư Quốc tế Hoàng Anh Gia Lai,Mượn,8.087.884,-,,8087884.0,
Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Phải trả ngắn hạn khác (TM số 19) > Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Thu hộ,2.046.784,4.589.720,,2046784.0,4589720.0
Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Phải trả ngắn hạn khác (TM số 19) > Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Thu hộ,-,715.272,,,715272.0
,,,,1.721.543.701,345.595.002,,1721543701.0,345595002.0
