row_label_raw,row_label_full,col_0,Số cuối năm,Ngân VND Số đầu năm,numeric__Số cuối năm,numeric__Ngân VND Số đầu năm
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",1.216.317,238.120,1216317.0,238120.0
Chi phí trả trước khác,Chi phí trả trước khác,Chi phí trả trước khác,297.480,556.294,297480.0,556294.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.513.797,794.414,1513797.0,794414.0
