row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Nhận ứng trước của khách hàng,Nhận ứng trước của khách hàng,Nhận ứng trước của khách hàng,7.699.917,14.949.040,7699917.0,14949040.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Ứng trước từ các bên liên quan (TM số 28),Trong đó: > Ứng trước từ các bên liên quan (TM số 28),Ứng trước từ các bên liên quan (TM số 28),6.356.567,13.527.278,6356567.0,13527278.0
Ứng trước từ các bên thứ ba,Trong đó: > Ứng trước từ các bên thứ ba,Ứng trước từ các bên thứ ba,1.343.350,1.421.762,1343350.0,1421762.0
