row_label_raw,row_label_full,col_0,Số cuối năm,Ngân VND Số đầu năm,numeric__Số cuối năm,numeric__Ngân VND Số đầu năm
Phải thu về bán hàng và cung cấp dịch vụ,Phải thu về bán hàng và cung cấp dịch vụ,Phải thu về bán hàng và cung cấp dịch vụ,18.138.958,20.432.243,18138958.0,20432243.0
Phải thu tiền thanh lý tài sản cố định,Phải thu tiền thanh lý tài sản cố định,Phải thu tiền thanh lý tài sản cố định,974.763,1.694.763,974763.0,1694763.0
Phải thu tiền bán căn hộ,Phải thu tiền bán căn hộ,Phải thu tiền bán căn hộ,797.070,969.782,797070.0,969782.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,19.910.791,23.096.788,19910791.0,23096788.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Phải thu các bên liên quan(Thuyết minh (""TM"") số 28)","Trong đó: > Phải thu các bên liên quan(Thuyết minh (""TM"") số 28)","Phải thu các bên liên quan(Thuyết minh (""TM"") số 28)",12.197.102,13.514.674,12197102.0,13514674.0
Phải thu các bên thứ ba,Trong đó: > Phải thu các bên thứ ba,Phải thu các bên thứ ba,7.713.689,9.582.114,7713689.0,9582114.0
Dự phòng phải thu ngắn hạn khách hàng khó đòi,Trong đó: > Dự phòng phải thu ngắn hạn khách hàng khó đòi,Dự phòng phải thu ngắn hạn khách hàng khó đòi,(9.227.781),(13.546.848),-9227781.0,-13546848.0
GIÁ TRỊ THUÀN,Trong đó: > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,10.683.010,9.549.940,10683010.0,9549940.0
