row_label_raw,row_label_full,col_0,Bảng cân đối kế toán tổng hợp,Bảng cân đối kế toán tổng hợp_1,Ngàn VNDBáo cáo kết quả hoạt động kinh doanh tổng hợp,Ngàn VNDBáo cáo kết quả hoạt động kinh doanh tổng hợp_1,numeric__Bảng cân đối kế toán tổng hợp,numeric__Bảng cân đối kế toán tổng hợp_1,numeric__Ngàn VNDBáo cáo kết quả hoạt động kinh doanh tổng hợp,numeric__Ngàn VNDBáo cáo kết quả hoạt động kinh doanh tổng hợp_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Chênh lệch tỷ giá hối đoái từ đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá hối đoái từ đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá hối đoái từ đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,2.751.688,(1.998.405),4.750.093,2.405.169,2751688.0,-1998405.0,4750093.0,2405169.0
Tài sản thuế TNDN hoãn lại (thuế TNDN hoãn lại phải trả) thuần,Tài sản thuế TNDN hoãn lại (thuế TNDN hoãn lại phải trả) thuần,Tài sản thuế TNDN hoãn lại (thuế TNDN hoãn lại phải trả) thuần,2.751.688,(1.998.405),,,2751688.0,-1998405.0,,
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,,,4.750.093,2.405.169,,,4750093.0,2405169.0
