row_label_raw,row_label_full,Chứng khoán nợ,Chứng khoán nợ_1,Chứng khoán nợ_2,numeric__Chứng khoán nợ_1,numeric__Chứng khoán nợ_2
Đã niêm yết,Đã niêm yết,Đã niêm yết,12.171.766,24.853.008,12171766.0,24853008.0
Chưa niêm yết,Chưa niêm yết,Chưa niêm yết,-,3.706.571,,3706571.0
,,,12.171.766,28.559.579,12171766.0,28559579.0
