row_label_raw,row_label_full,Chứng khoán nợ,Chứng khoán nợ_1,Chứng khoán nợ_2,numeric__Chứng khoán nợ_1,numeric__Chứng khoán nợ_2
Đã niêm yết,Đã niêm yết,Đã niêm yết,32.850.096,20.515.956,32850096.0,20515956.0
Chưa niêm yết,Chưa niêm yết,Chưa niêm yết,76.055.720,24.375.151,76055720.0,24375151.0
,,,108.905.816,44.891.107,108905816.0,44891107.0
