row_label_raw,row_label_full,col_0,Tỷ giá hối đoái tại ngày > 31.12.2024,Tỷ giá hối đoái tại ngày > 31.12.2023,numeric__Tỷ giá hối đoái tại ngày > 31.12.2024,numeric__Tỷ giá hối đoái tại ngày > 31.12.2023
USD/VND,USD/VND,USD/VND,25.426,24.270,25426.0,24270.0
EUR/VND,EUR/VND,EUR/VND,26.596,26.802,26596.0,26802.0
JPY/VND,JPY/VND,JPY/VND,"163,24",172.11,163.24,17211.0
AUD/VND,AUD/VND,AUD/VND,15.894,16.538,15894.0,16538.0
CAD/VND,CAD/VND,CAD/VND,17.773,18.329,17773.0,18329.0
Vàng/VND,Vàng/VND,Vàng/VND,832.000,725.000,832000.0,725000.0
