row_label_raw,row_label_full,col_0,Năm 2024Triệu VND,Năm 2023Triệu VND,numeric__Năm 2024Triệu VND,numeric__Năm 2023Triệu VND
"Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập",39.605,34.617,39605.0,34617.0
"Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập",8.400,8.211,8400.0,8211.0
"Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập",3.720,3.576,3720.0,3576.0
"Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập",2.650,1.893,2650.0,1893.0
"Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập",1.440,1.342,1440.0,1342.0
"Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập",2.160,2.160,2160.0,2160.0
"Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập",2.160,2.069,2160.0,2069.0
"Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập",2.160,1.620,2160.0,1620.0
"Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập",2.520,1.548,2520.0,1548.0
"Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập","Thành viên Hội đồng Quản trịTrong đó, thủ lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thi Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đảm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập- Ông Huang Yuan Chiang – Thành viên độc lập",2.160,1.548,2160.0,1548.0
